Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
2018-01-707_Unicyclercontigs	131	51	38	34	26	20	5483751	5461046	5433397	5403159	5276065	5062676	63	679511	5468495	231780	57.04	49.58	286401	679511	83807	679511	318471.9	7513858.9	7	1	19	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38 + 1 part	5248758	94.446	1.004	0.0	9.1	0.0	45973.0	219735.0	-	19469	-	2545	884.5	20867.6	-	4	-	15	2018-01-707__allPlasmids	unicycler	CombinedPlasmids	unicycler
KGVETS-2019-01-3127_Unicyclercontigs	109	39	29	26	24	19	5452378	5434315	5412533	5394741	5359643	5201750	45	765586	5439284	246905	57.25	50.05	360591	765586	107857	765586	366431.1	8072427.5	6	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36 + 1 part	5194048	99.249	1.001	0.0	6.93	0.41	115581.0	245234.0	-	107855	-	107855	4614.2	101650.0	-	2	-	2	KGVETS-2019-01-3127__allPlasmids	unicycler	CombinedPlasmids	unicycler
KGVETS-2019-01-326_Unicyclercontigs	109	42	32	30	26	23	5359739	5342051	5318221	5302430	5223223	5133415	49	585508	5347425	188202	57.33	49.44	285236	585508	86342	585508	298116.0	8470435.4	7	1	19	1	1.0	1.0	64575.0	0.0	0.0	0.0	0.0	36 + 0 part	5169248	94.632	1.0	0.0	28.62	1.68	43401.0	178177.0	-	23874	-	2249	845.5	24024.6	-	3	-	9	KGVETS-2019-01-326__allPlasmids	unicycler	CombinedPlasmids	unicycler
KGVETS-2019-01-3162_Unicyclercontigs	115	42	29	28	25	21	5465576	5448536	5415080	5407749	5353256	5203234	47	952631	5451816	282160	57.13	49.73	374756	952631	72643	952631	453727.4	8766792.1	5	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31 + 0 part	5177187	97.331	1.0	0.0	5.46	0.0	107283.0	274629.0	-	53449	-	4303	3221.4	62242.2	-	2	-	7	KGVETS-2019-01-3162__allPlasmids	unicycler	CombinedPlasmids	unicycler
KGVETS-2019-01-2303_Unicyclercontigs	73	37	26	24	22	17	5330443	5320123	5297541	5283817	5251097	5052162	43	704531	5324446	162526	57.95	52.47	398663	704531	95606	704531	421080.2	13794830.6	5	1	14	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33 + 0 part	5165241	97.952	1.0	0.0	0.0	0.63	95606.0	159205.0	-	95606	-	5054	2140.4	70121.5	-	1	-	3	KGVETS-2019-01-2303__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2010_70236_Unicyclercontigs	78	35	25	24	22	16	5456460	5443779	5414593	5407866	5382778	5149473	40	856032	5447411	200557	57.27	51.43	464987	856032	99894	856032	463638.0	12593061.8	5	1	14	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25 + 0 part	5257536	94.674	1.0	0.0	0.0	0.0	90114.0	189875.0	-	43581	-	2600	1920.4	52161.5	-	2	-	9	KP_NORM_BLD_2010_70236__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_URN_106487_Unicyclercontigs	190	79	54	45	37	26	5756749	5722672	5666241	5600121	5457607	5058502	95	688682	5733337	99860	57.31	53.06	203635	688682	41440	688682	272157.6	15625585.7	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82 + 4 part	5633510	98.337	1.017	0.0	67.12	4.01	76269.0	99827.0	-	76269	-	4826	1037.7	59579.8	-	1	-	3	KP_NORM_URN_106487__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_62638_Unicyclercontigs	119	60	38	36	30	24	5332598	5317849	5263216	5246612	5160230	4928514	64	514338	5320473	81806	57.48	51.39	214772	514338	83404	514338	265350.1	17257754.6	8	1	22	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46 + 1 part	5243775	93.296	1.005	0.0	26.08	1.3	16510.0	76698.0	-	13887	-	1256	151.2	9834.2	-	3	-	14	KP_NORM_BLD_62638__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_URN_2012_81428_Unicyclercontigs	313	71	41	38	28	22	5721100	5643302	5582691	5560180	5400386	5188385	121	757206	5677307	441457	57.07	52.03	273933	757206	75228	757206	308748.5	3970624.0	8	1	21	1	1.0	1.0	49759.0	0.0	0.0	0.0	0.0	42 + 1 part	5342277	75.869	1.0	0.0	1.79	0.0	64156.0	335030.0	-	11437	-	-	1477.7	19004.2	-	9	-	-	KP_NORM_URN_2012_81428__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_63839_Unicyclercontigs	94	42	27	26	19	16	5417257	5401825	5367515	5361724	5234074	5133853	52	1495484	5408086	343411	57.43	52.28	406227	1495484	92841	1495484	673996.7	10614197.4	4	1	13	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24 + 2 part	5074333	97.002	1.002	0.0	3.9	0.3	94227.0	333753.0	-	60985	-	4261	3598.4	56668.2	-	3	-	10	KP_NORM_BLD_63839__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_URN_109342_Unicyclercontigs	119	48	37	34	28	23	5581948	5563482	5537035	5517064	5405107	5245467	56	723474	5568736	115615	57.4	52.66	327515	723474	88563	723474	322382.0	15527919.8	7	1	20	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46 + 0 part	5454962	98.408	1.0	0.0	0.0	0.0	65341.0	113774.0	-	65341	-	3296	906.3	43654.7	-	1	-	4	KP_NORM_URN_109342__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_63815_Unicyclercontigs	132	73	58	54	46	26	5654214	5637216	5602510	5571118	5409930	4721502	85	463177	5645147	396849	56.85	47.15	227618	463177	34043	463177	249079.5	3543137.5	8	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	61 + 2 part	5252194	98.07	1.009	0.0	37.42	0.25	47300.0	392792.0	-	31827	-	18272	2191.0	31167.3	-	6	-	12	KP_NORM_BLD_63815__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2015_112126_Unicyclercontigs	141	71	53	48	36	29	5756634	5734868	5694819	5661028	5472580	5199161	82	485262	5743287	556908	56.73	49.02	227597	485262	54593	474623	245091.7	2527584.2	9	1	29	2	1.0	1.0	100661.0	0.0	0.0	0.0	0.0	50 + 0 part	5209994	95.76	1.0	0.0	3.0	0.56	113131.0	533293.0	-	54848	-	6462	4941.8	50963.7	-	4	-	17	KP_NORM_BLD_2015_112126__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2014_96855_Unicyclercontigs	67	31	24	24	23	20	5617784	5606406	5585334	5585334	5573126	5478312	38	777078	5611564	449133	57.07	50.47	442505	777078	102536	777078	414247.8	5175700.6	5	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	22 + 2 part	5167337	98.811	1.001	0.0	2.93	0.23	110542.0	444227.0	-	86942	-	34495	6748.7	84319.4	-	3	-	5	KP_NORM_BLD_2014_96855__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2799_Unicyclercontigs	77	35	28	28	25	22	5473920	5460752	5445285	5445285	5394201	5305808	42	744856	5465641	96213	57.27	51.56	368189	744856	88627	744856	362142.8	20572507.0	6	1	18	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38 + 1 part	5369766	99.649	1.0	0.0	5.22	0.0	90661.0	95875.0	-	90661	-	90661	1506.2	85561.5	-	1	-	1	KP_NORM_BLD_2799__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2014_104014_Unicyclercontigs	180	66	48	41	32	25	5823058	5791982	5751263	5701091	5567208	5293215	76	768970	5799579	600385	56.65	49.06	315966	768970	54589	768970	311693.3	3010884.7	7	1	24	1	1.0	1.0	7772.0	0.0	0.0	0.0	0.0	36 + 0 part	5241974	92.86	1.0	0.0	0.54	0.72	113143.0	557605.0	-	37980	-	2058	4678.3	45191.7	-	5	-	28	KP_NORM_BLD_2014_104014__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_61459_Unicyclercontigs	156	45	37	34	31	26	5363702	5338384	5319581	5297908	5245619	5061462	50	717740	5342193	139007	57.35	49.48	250338	717740	72807	717740	349108.2	13416614.7	6	1	23	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44 + 1 part	5205911	97.855	1.002	0.0	11.01	1.47	121852.0	136256.0	-	121852	-	6816	2791.2	107270.5	-	1	-	2	KP_NORM_BLD_61459__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2014_103381_Unicyclercontigs	98	39	24	24	22	20	5425501	5408711	5374046	5374046	5342038	5281696	49	591915	5415870	198047	57.35	51.86	378509	591915	99299	591915	373195.0	10205534.9	6	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34 + 0 part	5227128	95.348	1.0	0.0	0.53	2.65	78127.0	188742.0	-	72460	-	2569	2137.0	58438.3	-	2	-	8	KP_NORM_BLD_2014_103381__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_225_Unicyclercontigs	56	38	33	33	31	26	5229679	5225759	5214613	5214613	5181217	5014574	39	716609	5226295	218358	57.47	51.55	230968	716609	86417	716609	275801.3	6601173.3	8	1	22	1								39 + 0 part	5226295			0.0															KP_NORM_BLD_225__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_62922_Unicyclercontigs	87	49	44	43	38	29	5340142	5329267	5316412	5310851	5221124	4872533	55	398589	5333064	255796	57.29	49.87	214778	398589	61477	398589	212701.4	4434588.9	9	1	28	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48 + 2 part	5076580	99.896	1.004	0.0	9.75	1.56	108609.0	256484.0	-	79082	-	61477	4097.7	85433.5	-	2	-	3	KP_NORM_BLD_62922__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2014_104302_Unicyclercontigs	101	46	32	29	25	19	5457012	5441644	5416323	5397480	5334960	5156785	52	769834	5445454	280779	57.24	51.67	371456	769834	86425	769834	384876.7	7464335.3	6	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33 + 0 part	5178031	95.243	1.0	0.0	0.0	0.0	78167.0	267423.0	-	28477	-	3881	2153.5	41765.2	-	3	-	11	KP_NORM_BLD_2014_104302__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_URN_2013_95439_Unicyclercontigs	150	67	40	32	23	18	5865061	5836384	5771485	5703796	5552133	5384000	85	1205041	5848773	544246	56.65	49.15	728904	1205041	59619	1205041	669011.6	7189573.8	3	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22 + 4 part	5351162	91.339	1.001	0.0	8.04	0.6	67587.0	497494.0	-	18452	-	818	2630.4	28267.7	-	7	-	49	KP_NORM_URN_2013_95439__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2006_37102_Unicyclercontigs	152	79	56	49	40	26	5379335	5354167	5305151	5255444	5106443	4567761	95	471337	5365017	163007	57.42	52.72	204098	471337	39080	471337	215044.6	7077720.0	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64 + 0 part	5222323	87.538	1.0	0.0	2.1	0.7	49974.0	142691.0	-	7165	-	-	573.8	18886.7	-	5	-	-	KP_NORM_BLD_2006_37102__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2007_48102_Unicyclercontigs	116	54	43	42	35	29	5511835	5492592	5462974	5455418	5337202	5139255	65	519521	5500192	315549	57.24	51.92	217397	519521	55841	519521	244976.2	4270069.3	9	1	26	1	1.0	1.0	3190.0	0.0	0.0	0.0	0.0	45 + 0 part	5241106	82.107	1.0	0.0	14.67	1.16	55841.0	259086.0	-	34942	-	-	1867.3	32547.9	-	4	-	-	KP_NORM_BLD_2007_48102__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2014_101320_Unicyclercontigs	102	42	27	27	23	19	5449453	5431756	5397887	5397887	5332750	5201243	53	593089	5439782	221089	57.28	51.4	378509	593089	99299	593089	368921.2	9077118.1	6	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35 + 0 part	5230551	94.673	1.0	0.0	0.0	0.96	96322.0	209231.0	-	41434	-	2570	2168.1	53345.2	-	2	-	10	KP_NORM_BLD_2014_101320__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_62912_Unicyclercontigs	103	49	40	36	32	28	5502648	5487287	5468963	5436680	5366178	5218690	59	837812	5494055	186542	57.16	50.49	289785	837812	65377	837812	310645.9	9149176.5	7	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	39 + 4 part	5313120	96.323	1.007	0.0	37.03	0.55	58303.0	180935.0	-	41914	-	3227	1156.1	34048.9	-	2	-	8	KP_NORM_BLD_62912__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2012_85054_Unicyclercontigs	123	54	37	33	29	25	5456841	5436837	5398995	5367869	5296784	5161271	64	903380	5444213	251168	57.35	52.41	264934	903380	75228	903380	347041.3	7522323.3	7	1	22	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42 + 0 part	5213278	91.944	1.0	0.0	0.0	0.0	60686.0	230935.0	-	19616	-	1432	1553.8	33679.7	-	3	-	18	KP_NORM_BLD_2012_85054__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_62512_Unicyclercontigs	159	77	57	49	38	29	5666749	5642773	5589333	5528121	5359294	5021502	91	580890	5652575	279421	57.08	49.17	205906	580890	43224	580890	241843.7	4892401.0	9	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56 + 0 part	5398707	90.832	1.0	0.0	0.39	0.0	43160.0	253804.0	-	11228	-	814	763.0	15435.5	-	7	-	32	KP_NORM_BLD_62512__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_61894_Unicyclercontigs	252	83	59	56	43	33	5531963	5478256	5409986	5393825	5162776	4847964	117	419853	5501749	303701	57.43	53.22	142891	419853	34261	419853	179301.5	3248168.5	12	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69 + 1 part	5242024	84.361	1.014	0.0	90.87	0.39	50728.0	259725.0	-	14906	-	-	1040.5	18849.7	-	6	-	-	KP_NORM_BLD_61894__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2013_88977_Unicyclercontigs	135	80	60	53	40	28	5483977	5467228	5422121	5371225	5158256	4736422	92	604420	5474955	164148	57.25	51.13	166330	604420	34261	604420	229083.3	7640792.1	9	1	33	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76 + 2 part	5312461	98.722	1.003	0.0	3.69	0.0	73221.0	162494.0	-	48542	-	3990	1467.8	48955.4	-	2	-	5	KP_NORM_BLD_2013_88977__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_URN_2013_95819_Unicyclercontigs	132	60	46	42	35	26	5486701	5463801	5428812	5404329	5289442	4985336	74	419481	5474032	249642	57.27	50.46	259583	419481	64215	419481	244916.7	5370418.6	8	1	25	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	52 + 2 part	5234798	95.514	1.003	0.0	2.09	0.42	64215.0	239206.0	-	45168	-	3702	1636.1	35876.0	-	3	-	12	KP_NORM_URN_2013_95819__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_63801_Unicyclercontigs	160	62	45	42	32	25	5558146	5532526	5494539	5473189	5314258	5066190	73	526914	5539660	379262	57.11	50.93	273390	526914	51074	526914	262249.6	3830527.5	8	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44 + 0 part	5182259	94.237	1.0	0.0	3.36	0.84	110980.0	357401.0	-	49461	-	3320	3497.4	51084.5	-	3	-	16	KP_NORM_BLD_63801__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_URN_106847_Unicyclercontigs	79	39	28	25	22	17	5508195	5498992	5474127	5454218	5400431	5225986	42	1102798	5501238	218680	57.17	52.7	449538	1102798	92721	1102798	527882.7	13279717.0	4	1	14	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28 + 0 part	5288188	97.425	1.0	0.0	0.0	0.0	87717.0	213050.0	-	58038	-	4386	2130.1	53586.2	-	2	-	8	KP_NORM_URN_106847__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_62914_Unicyclercontigs	145	62	49	44	36	26	5368849	5341460	5305377	5269000	5129786	4781676	81	398526	5355048	173661	57.36	51.99	214605	398526	46493	398526	213453.4	6582095.9	10	1	27	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54 + 1 part	5194644	92.366	1.0	0.0	0.62	0.0	31877.0	160404.0	-	14434	-	788	492.5	15188.3	-	4	-	21	KP_NORM_BLD_62914__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_URN_113027_Unicyclercontigs	98	37	28	27	24	20	5334592	5314837	5289461	5282819	5236238	5107269	47	782538	5322417	159268	57.31	50.41	378028	782538	86320	782538	379141.6	12670151.3	6	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34 + 0 part	5167672	97.16	1.0	0.0	0.0	0.0	56251.0	154745.0	-	51656	-	3189	1165.3	38941.3	-	2	-	7	KP_NORM_URN_113027__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_URN_114421_Unicyclercontigs	98	58	40	35	31	24	5562082	5549601	5498876	5459644	5390368	5152844	65	499674	5554504	265174	57.08	51.01	271878	499674	86413	499674	263787.6	5525464.3	8	1	22	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45 + 0 part	5296687	97.226	1.0	0.0	0.0	0.0	108272.0	257817.0	-	38647	-	4184	2681.0	56157.5	-	2	-	10	KP_NORM_URN_114421__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2015_115359_Unicyclercontigs	113	41	29	26	23	20	5490694	5472766	5449204	5429849	5370431	5247435	50	1018396	5478721	265959	57.27	51.32	319096	1018396	97646	1018396	442524.6	9115948.9	5	1	16	1	1.0	1.0	123588.0	0.0	0.0	0.0	0.0	37 + 0 part	5218601	97.748	1.0	0.0	3.46	0.77	109689.0	260094.0	-	51008	-	6847	3069.8	63236.6	-	2	-	6	KP_NORM_BLD_2015_115359__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_3074_Unicyclercontigs	175	67	48	43	35	24	5557306	5527979	5481455	5443252	5297511	4914866	79	472494	5535899	247059	57.19	50.3	298476	472494	40394	472494	258905.4	5801342.9	8	1	26	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65 + 0 part	5293541	98.024	1.0	0.0	3.3	0.83	110275.0	242177.0	-	29993	-	7475	2656.8	59531.1	-	2	-	7	KP_NORM_BLD_3074__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2015_108843_Unicyclercontigs	186	122	97	73	54	38	5754036	5735253	5681782	5499796	5197686	4676079	130	378960	5741309	492567	56.79	49.26	120514	378960	27084	281999	138933.9	1619398.8	15	1	53	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80 + 1 part	5290410	91.513	1.0	0.0	2.44	0.67	34863.0	450869.0	-	17909	-	1201	1503.3	17522.5	-	10	-	41	KP_NORM_BLD_2015_108843__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_63842_Unicyclercontigs	130	50	37	35	31	22	5516072	5485353	5457336	5443804	5386119	5053174	80	605713	5505312	304747	57.08	49.37	285366	605713	63669	605713	287084.0	5186225.9	8	1	21	1	1.0	1.0	40865.0	0.0	0.0	0.0	0.0	61 + 2 part	5210782	96.644	1.0	0.0	2.72	0.34	110581.0	294530.0	-	47893	-	6310	3234.7	58435.1	-	2	-	8	KP_NORM_BLD_63842__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2508_Unicyclercontigs	128	49	39	33	28	25	5248183	5224724	5201197	5155809	5070661	4984825	59	460287	5231716	124672	57.53	47.23	282752	460287	77239	460287	270883.8	11367325.2	7	1	21	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47 + 0 part	5110260	97.395	1.0	0.0	0.0	0.0	55056.0	121424.0	-	23716	-	2995	756.1	31727.6	-	2	-	6	KP_NORM_BLD_2508__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_60874_Unicyclercontigs	154	83	66	61	48	31	5264128	5245494	5194992	5161200	4959222	4336812	91	347127	5251439	118065	57.56	50.31	135998	347127	36486	347127	152892.6	6800541.7	13	1	41	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83 + 1 part	5136318	96.69	1.008	0.0	26.93	0.87	48129.0	115121.0	-	43243	-	3816	825.7	36725.3	-	2	-	5	KP_NORM_BLD_60874__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_60778_Unicyclercontigs	95	33	29	27	26	20	5499329	5482440	5473441	5455066	5435698	5218392	41	1047518	5486892	124645	57.47	50.57	315771	1047518	87499	1047518	451347.5	19868385.0	5	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40 + 0 part	5362247	100.0	1.0	0.0	0.0	0.0	124645.0	124645.0	-	124645	-	124645	2831.5	124645.0	-	1	-	1	KP_NORM_BLD_60778__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2395_Unicyclercontigs	98	41	33	29	26	24	5414341	5396899	5382059	5356606	5286573	5226326	50	978633	5403201	139805	57.25	51.54	303774	978633	73485	978633	383112.8	14806589.3	6	1	19	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45 + 0 part	5265466	98.519	1.0	0.0	0.0	0.0	68044.0	137735.0	-	60679	-	60679	1546.4	59766.6	-	2	-	2	KP_NORM_BLD_2395__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_231_Unicyclercontigs	186	67	47	43	36	29	5393208	5359521	5323319	5294973	5178774	4909254	85	433625	5371506	265292	57.28	50.96	251215	433625	56642	433625	230450.8	4666057.5	8	1	28	1	1.0	1.0	45343.0	0.0	0.0	0.0	0.0	43 + 2 part	5139224	87.466	1.001	0.0	3.87	0.0	56545.0	232282.0	-	17406	-	-	1172.1	23732.9	-	4	-	-	KP_NORM_BLD_231__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_60562_Unicyclercontigs	96	35	30	28	26	21	5659179	5641321	5629440	5617326	5583266	5398853	45	794084	5647554	279203	57.31	50.25	349790	794084	99778	794084	370849.0	7501314.7	6	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39 + 0 part	5370655	99.175	1.0	0.0	0.0	0.0	130296.0	276899.0	-	112621	-	23315	5358.3	108383.9	-	2	-	3	KP_NORM_BLD_60562__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_61439_Unicyclercontigs	141	76	57	53	37	26	5690118	5669194	5636804	5608038	5319091	4915720	90	652849	5679391	355562	57.08	51.73	212726	652849	39557	652849	279604.9	4466128.1	8	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57 + 4 part	5332576	97.057	1.005	0.0	18.46	1.73	58671.0	346761.0	-	36021	-	8071	2120.1	33864.9	-	4	-	11	KP_NORM_BLD_61439__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_13534_Unicyclercontigs	103	44	36	34	31	21	5416466	5396020	5375541	5365264	5306265	4970446	61	824291	5407113	224797	57.33	49.86	305412	824291	68892	824291	341741.5	8220015.4	7	1	20	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47 + 0 part	5247257	71.063	1.0	0.0	2.5	0.63	52110.0	159702.0	-	31774	-	-	946.7	22771.0	-	3	-	-	KP_NORM_BLD_13534__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_13738_Unicyclercontigs	199	113	88	76	55	36	5408095	5381515	5318620	5226513	4875024	4223289	132	304580	5394857	215572	57.25	51.26	102012	304580	25566	304580	128258.9	3209777.6	15	1	55	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	98 + 2 part	5190789	94.167	1.005	0.0	3.43	0.0	66055.0	204068.0	-	17572	-	968	1252.9	31355.7	-	3	-	19	KP_NORM_BLD_13738__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2008_54824_Unicyclercontigs	92	42	29	29	28	23	5196700	5183294	5156412	5156412	5144629	4963527	46	625713	5186596	203765	57.34	52.51	363966	625713	86427	625713	321179.5	8175243.2	6	1	19	1	1.0	1.0	97062.0	0.0	0.0	0.0	0.0	40 + 2 part	4996425	92.942	1.004	0.0	19.98	1.05	85210.0	190171.0	-	42245	-	11783	2080.7	52960.6	-	2	-	5	KP_NORM_BLD_2008_54824__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_13880_Unicyclercontigs	258	100	64	55	44	31	5683694	5630731	5558136	5494086	5326856	4920632	139	370570	5657843	342895	57.09	51.42	194072	370570	34262	370570	180866.5	2984336.6	12	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112 + 0 part	5324265	97.282	1.0	0.0	13.79	0.6	112869.0	333578.0	-	26526	-	5420	2969.0	48989.2	-	4	-	14	KP_NORM_BLD_13880__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_60723_Unicyclercontigs	121	40	32	30	27	23	5390085	5367064	5348871	5335727	5273316	5145098	49	479555	5373498	141216	57.24	49.44	247278	479555	94061	479555	284587.3	10829008.2	8	1	19	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	41 + 2 part	5234023	97.832	1.006	0.0	38.13	10.79	122112.0	138984.0	-	122112	-	7014	2788.0	106088.7	-	1	-	2	KP_NORM_BLD_60723__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_2008_55014_Unicyclercontigs	103	46	36	32	25	19	5512071	5495178	5471570	5438996	5298294	5082694	58	713921	5503201	348297	57.02	47.74	373338	713921	86339	713921	392056.4	6194613.6	5	1	18	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35 + 0 part	5176330	93.924	0.999	0.0	1.53	0.31	58187.0	326871.0	-	24990	-	4718	1759.5	27800.1	-	5	-	16	KP_NORM_BLD_2008_55014__allPlasmids	unicycler	CombinedPlasmids	unicycler
KP_NORM_BLD_13886_Unicyclercontigs	72	39	35	34	30	25	5641091	5633051	5623668	5616276	5549425	5375328	41	596444	5634380	187124	57.29	50.81	344644	596444	71479	596444	309718.0	9325734.9	7	1	21	1	1.0	1.0	371114.0	0.0	0.0	0.0	0.0	38 + 3 part	5444674	100.0	1.014	0.0	17.92	1.58	149393.0	189706.0	-	149393	-	39330	4235.7	127539.9	-	1	-	2	KP_NORM_BLD_13886__allPlasmids	unicycler	CombinedPlasmids	unicycler
