#name	length	SampleID	AssemblyType
188_length=5389_depth=0.60x	5389	KP_NORM_BLD_112911	SROnlyAssembly
189_length=5210_depth=0.75x	5210	KP_NORM_BLD_112911	SROnlyAssembly
190_length=5038_depth=0.52x	5038	KP_NORM_BLD_112911	SROnlyAssembly
191_length=4930_depth=0.49x	4930	KP_NORM_BLD_112911	SROnlyAssembly
192_length=4923_depth=0.58x	4923	KP_NORM_BLD_112911	SROnlyAssembly
193_length=4883_depth=1.03x	4883	KP_NORM_BLD_112911	SROnlyAssembly
194_length=4873_depth=0.53x	4873	KP_NORM_BLD_112911	SROnlyAssembly
195_length=4598_depth=1.54x	4598	KP_NORM_BLD_112911	SROnlyAssembly
196_length=4534_depth=0.78x	4534	KP_NORM_BLD_112911	SROnlyAssembly
197_length=4506_depth=0.67x	4506	KP_NORM_BLD_112911	SROnlyAssembly
198_length=4490_depth=0.94x	4490	KP_NORM_BLD_112911	SROnlyAssembly
199_length=4327_depth=1.11x	4327	KP_NORM_BLD_112911	SROnlyAssembly
200_length=4290_depth=1.03x	4290	KP_NORM_BLD_112911	SROnlyAssembly
201_length=4283_depth=0.82x	4283	KP_NORM_BLD_112911	SROnlyAssembly
202_length=4272_depth=0.91x	4272	KP_NORM_BLD_112911	SROnlyAssembly
203_length=4231_depth=0.66x	4231	KP_NORM_BLD_112911	SROnlyAssembly
204_length=4215_depth=1.00x	4215	KP_NORM_BLD_112911	SROnlyAssembly
205_length=4079_depth=0.47x	4079	KP_NORM_BLD_112911	SROnlyAssembly
206_length=3812_depth=0.52x	3812	KP_NORM_BLD_112911	SROnlyAssembly
207_length=3775_depth=0.45x	3775	KP_NORM_BLD_112911	SROnlyAssembly
208_length=3712_depth=1.17x	3712	KP_NORM_BLD_112911	SROnlyAssembly
209_length=3669_depth=0.67x	3669	KP_NORM_BLD_112911	SROnlyAssembly
210_length=3533_depth=1.21x	3533	KP_NORM_BLD_112911	SROnlyAssembly
211_length=3337_depth=0.73x	3337	KP_NORM_BLD_112911	SROnlyAssembly
212_length=3096_depth=0.62x	3096	KP_NORM_BLD_112911	SROnlyAssembly
213_length=3053_depth=0.56x	3053	KP_NORM_BLD_112911	SROnlyAssembly
214_length=3017_depth=0.57x	3017	KP_NORM_BLD_112911	SROnlyAssembly
215_length=2923_depth=0.55x	2923	KP_NORM_BLD_112911	SROnlyAssembly
216_length=2855_depth=0.96x	2855	KP_NORM_BLD_112911	SROnlyAssembly
217_length=2831_depth=0.32x	2831	KP_NORM_BLD_112911	SROnlyAssembly
218_length=2759_depth=0.73x	2759	KP_NORM_BLD_112911	SROnlyAssembly
219_length=2551_depth=0.29x	2551	KP_NORM_BLD_112911	SROnlyAssembly
220_length=2546_depth=2.30x	2546	KP_NORM_BLD_112911	SROnlyAssembly
221_length=2513_depth=0.62x	2513	KP_NORM_BLD_112911	SROnlyAssembly
222_length=2394_depth=0.76x	2394	KP_NORM_BLD_112911	SROnlyAssembly
223_length=2365_depth=0.79x	2365	KP_NORM_BLD_112911	SROnlyAssembly
224_length=2361_depth=0.66x	2361	KP_NORM_BLD_112911	SROnlyAssembly
225_length=2316_depth=0.87x	2316	KP_NORM_BLD_112911	SROnlyAssembly
226_length=2240_depth=0.34x	2240	KP_NORM_BLD_112911	SROnlyAssembly
227_length=2080_depth=2.03x	2080	KP_NORM_BLD_112911	SROnlyAssembly
228_length=2079_depth=0.94x	2079	KP_NORM_BLD_112911	SROnlyAssembly
229_length=2035_depth=0.28x	2035	KP_NORM_BLD_112911	SROnlyAssembly
230_length=2029_depth=0.59x	2029	KP_NORM_BLD_112911	SROnlyAssembly
231_length=1994_depth=0.78x	1994	KP_NORM_BLD_112911	SROnlyAssembly
232_length=1952_depth=0.61x	1952	KP_NORM_BLD_112911	SROnlyAssembly
233_length=1877_depth=0.80x	1877	KP_NORM_BLD_112911	SROnlyAssembly
234_length=1734_depth=9.39x	1734	KP_NORM_BLD_112911	SROnlyAssembly
235_length=1699_depth=1.48x	1699	KP_NORM_BLD_112911	SROnlyAssembly
236_length=1621_depth=0.92x	1621	KP_NORM_BLD_112911	SROnlyAssembly
237_length=1621_depth=0.79x	1621	KP_NORM_BLD_112911	SROnlyAssembly
238_length=1504_depth=0.69x	1504	KP_NORM_BLD_112911	SROnlyAssembly
239_length=1389_depth=1.12x	1389	KP_NORM_BLD_112911	SROnlyAssembly
240_length=1122_depth=7.15x	1122	KP_NORM_BLD_112911	SROnlyAssembly
241_length=975_depth=8.64x	975	KP_NORM_BLD_112911	SROnlyAssembly
242_length=908_depth=0.89x	908	KP_NORM_BLD_112911	SROnlyAssembly
243_length=810_depth=0.69x	810	KP_NORM_BLD_112911	SROnlyAssembly
244_length=688_depth=9.58x	688	KP_NORM_BLD_112911	SROnlyAssembly
245_length=618_depth=0.77x	618	KP_NORM_BLD_112911	SROnlyAssembly
246_length=477_depth=0.96x	477	KP_NORM_BLD_112911	SROnlyAssembly
247_length=456_depth=1.46x	456	KP_NORM_BLD_112911	SROnlyAssembly
248_length=430_depth=1.81x	430	KP_NORM_BLD_112911	SROnlyAssembly
249_length=416_depth=1.92x	416	KP_NORM_BLD_112911	SROnlyAssembly
250_length=353_depth=2.33x	353	KP_NORM_BLD_112911	SROnlyAssembly
251_length=337_depth=0.74x	337	KP_NORM_BLD_112911	SROnlyAssembly
252_length=337_depth=0.86x	337	KP_NORM_BLD_112911	SROnlyAssembly
253_length=332_depth=2.10x	332	KP_NORM_BLD_112911	SROnlyAssembly
254_length=305_depth=5.58x	305	KP_NORM_BLD_112911	SROnlyAssembly
255_length=290_depth=3.60x	290	KP_NORM_BLD_112911	SROnlyAssembly
256_length=284_depth=3.00x	284	KP_NORM_BLD_112911	SROnlyAssembly
257_length=269_depth=0.75x	269	KP_NORM_BLD_112911	SROnlyAssembly
258_length=267_depth=2.95x	267	KP_NORM_BLD_112911	SROnlyAssembly
259_length=265_depth=0.43x	265	KP_NORM_BLD_112911	SROnlyAssembly
260_length=265_depth=0.74x	265	KP_NORM_BLD_112911	SROnlyAssembly
261_length=255_depth=1.93x	255	KP_NORM_BLD_112911	SROnlyAssembly
262_length=255_depth=1.36x	255	KP_NORM_BLD_112911	SROnlyAssembly
263_length=254_depth=3.67x	254	KP_NORM_BLD_112911	SROnlyAssembly
264_length=248_depth=2.73x	248	KP_NORM_BLD_112911	SROnlyAssembly
265_length=233_depth=1.20x	233	KP_NORM_BLD_112911	SROnlyAssembly
266_length=218_depth=1.08x	218	KP_NORM_BLD_112911	SROnlyAssembly
267_length=205_depth=1.42x	205	KP_NORM_BLD_112911	SROnlyAssembly
268_length=205_depth=1.25x	205	KP_NORM_BLD_112911	SROnlyAssembly
269_length=204_depth=0.76x	204	KP_NORM_BLD_112911	SROnlyAssembly
270_length=199_depth=2.00x	199	KP_NORM_BLD_112911	SROnlyAssembly
271_length=193_depth=1.76x	193	KP_NORM_BLD_112911	SROnlyAssembly
272_length=183_depth=0.38x	183	KP_NORM_BLD_112911	SROnlyAssembly
273_length=179_depth=2.14x	179	KP_NORM_BLD_112911	SROnlyAssembly
274_length=176_depth=3.24x	176	KP_NORM_BLD_112911	SROnlyAssembly
275_length=163_depth=1.84x	163	KP_NORM_BLD_112911	SROnlyAssembly
276_length=161_depth=0.83x	161	KP_NORM_BLD_112911	SROnlyAssembly
277_length=161_depth=0.81x	161	KP_NORM_BLD_112911	SROnlyAssembly
278_length=155_depth=0.86x	155	KP_NORM_BLD_112911	SROnlyAssembly
279_length=146_depth=0.76x	146	KP_NORM_BLD_112911	SROnlyAssembly
280_length=145_depth=1.57x	145	KP_NORM_BLD_112911	SROnlyAssembly
281_length=143_depth=2.44x	143	KP_NORM_BLD_112911	SROnlyAssembly
282_length=140_depth=2.10x	140	KP_NORM_BLD_112911	SROnlyAssembly
283_length=138_depth=3.12x	138	KP_NORM_BLD_112911	SROnlyAssembly
284_length=137_depth=2.46x	137	KP_NORM_BLD_112911	SROnlyAssembly
285_length=135_depth=0.99x	135	KP_NORM_BLD_112911	SROnlyAssembly
286_length=135_depth=2.86x	135	KP_NORM_BLD_112911	SROnlyAssembly
287_length=133_depth=3.13x	133	KP_NORM_BLD_112911	SROnlyAssembly
288_length=129_depth=1.79x	129	KP_NORM_BLD_112911	SROnlyAssembly
289_length=119_depth=2.36x	119	KP_NORM_BLD_112911	SROnlyAssembly
290_length=109_depth=0.76x	109	KP_NORM_BLD_112911	SROnlyAssembly
291_length=109_depth=0.90x	109	KP_NORM_BLD_112911	SROnlyAssembly
292_length=103_depth=1.00x	103	KP_NORM_BLD_112911	SROnlyAssembly
293_length=103_depth=1.36x	103	KP_NORM_BLD_112911	SROnlyAssembly
1_length=167825_depth=1.00x	167825	KP_NORM_BLD_113768	SROnlyAssembly
2_length=155080_depth=1.05x	155080	KP_NORM_BLD_113768	SROnlyAssembly
3_length=150451_depth=0.87x	150451	KP_NORM_BLD_113768	SROnlyAssembly
4_length=145060_depth=1.09x	145060	KP_NORM_BLD_113768	SROnlyAssembly
5_length=133998_depth=0.78x	133998	KP_NORM_BLD_113768	SROnlyAssembly
6_length=129803_depth=0.96x	129803	KP_NORM_BLD_113768	SROnlyAssembly
7_length=124899_depth=1.01x	124899	KP_NORM_BLD_113768	SROnlyAssembly
8_length=115738_depth=0.99x	115738	KP_NORM_BLD_113768	SROnlyAssembly
9_length=109903_depth=1.06x	109903	KP_NORM_BLD_113768	SROnlyAssembly
10_length=105635_depth=0.87x	105635	KP_NORM_BLD_113768	SROnlyAssembly
11_length=103093_depth=0.82x	103093	KP_NORM_BLD_113768	SROnlyAssembly
12_length=99820_depth=1.02x	99820	KP_NORM_BLD_113768	SROnlyAssembly
13_length=98276_depth=1.08x	98276	KP_NORM_BLD_113768	SROnlyAssembly
14_length=97571_depth=0.81x	97571	KP_NORM_BLD_113768	SROnlyAssembly
15_length=90458_depth=0.79x	90458	KP_NORM_BLD_113768	SROnlyAssembly
16_length=90204_depth=1.00x	90204	KP_NORM_BLD_113768	SROnlyAssembly
17_length=88245_depth=0.82x	88245	KP_NORM_BLD_113768	SROnlyAssembly
18_length=86492_depth=1.04x	86492	KP_NORM_BLD_113768	SROnlyAssembly
19_length=86197_depth=0.92x	86197	KP_NORM_BLD_113768	SROnlyAssembly
20_length=85462_depth=0.85x	85462	KP_NORM_BLD_113768	SROnlyAssembly
21_length=84941_depth=1.08x	84941	KP_NORM_BLD_113768	SROnlyAssembly
22_length=83390_depth=0.78x	83390	KP_NORM_BLD_113768	SROnlyAssembly
23_length=82930_depth=0.68x	82930	KP_NORM_BLD_113768	SROnlyAssembly
24_length=77899_depth=0.71x	77899	KP_NORM_BLD_113768	SROnlyAssembly
25_length=75338_depth=0.78x	75338	KP_NORM_BLD_113768	SROnlyAssembly
26_length=75196_depth=0.82x	75196	KP_NORM_BLD_113768	SROnlyAssembly
27_length=73755_depth=0.99x	73755	KP_NORM_BLD_113768	SROnlyAssembly
28_length=73496_depth=0.71x	73496	KP_NORM_BLD_113768	SROnlyAssembly
29_length=72541_depth=1.10x	72541	KP_NORM_BLD_113768	SROnlyAssembly
30_length=71121_depth=1.19x	71121	KP_NORM_BLD_113768	SROnlyAssembly
31_length=69794_depth=0.73x	69794	KP_NORM_BLD_113768	SROnlyAssembly
32_length=68500_depth=0.92x	68500	KP_NORM_BLD_113768	SROnlyAssembly
33_length=67676_depth=0.71x	67676	KP_NORM_BLD_113768	SROnlyAssembly
34_length=67103_depth=0.90x	67103	KP_NORM_BLD_113768	SROnlyAssembly
35_length=62446_depth=0.99x	62446	KP_NORM_BLD_113768	SROnlyAssembly
36_length=56257_depth=0.74x	56257	KP_NORM_BLD_113768	SROnlyAssembly
37_length=55752_depth=0.91x	55752	KP_NORM_BLD_113768	SROnlyAssembly
38_length=55319_depth=4.22x	55319	KP_NORM_BLD_113768	SROnlyAssembly
39_length=53248_depth=0.70x	53248	KP_NORM_BLD_113768	SROnlyAssembly
40_length=51482_depth=0.78x	51482	KP_NORM_BLD_113768	SROnlyAssembly
41_length=50236_depth=0.92x	50236	KP_NORM_BLD_113768	SROnlyAssembly
42_length=48387_depth=1.06x	48387	KP_NORM_BLD_113768	SROnlyAssembly
43_length=48218_depth=0.75x	48218	KP_NORM_BLD_113768	SROnlyAssembly
44_length=46170_depth=0.91x	46170	KP_NORM_BLD_113768	SROnlyAssembly
45_length=45404_depth=0.64x	45404	KP_NORM_BLD_113768	SROnlyAssembly
46_length=45313_depth=0.96x	45313	KP_NORM_BLD_113768	SROnlyAssembly
47_length=44791_depth=0.86x	44791	KP_NORM_BLD_113768	SROnlyAssembly
48_length=44566_depth=1.27x	44566	KP_NORM_BLD_113768	SROnlyAssembly
49_length=43702_depth=0.69x	43702	KP_NORM_BLD_113768	SROnlyAssembly
50_length=43117_depth=0.75x	43117	KP_NORM_BLD_113768	SROnlyAssembly
51_length=41879_depth=0.75x	41879	KP_NORM_BLD_113768	SROnlyAssembly
52_length=40814_depth=1.07x	40814	KP_NORM_BLD_113768	SROnlyAssembly
53_length=39977_depth=1.09x	39977	KP_NORM_BLD_113768	SROnlyAssembly
54_length=38846_depth=0.76x	38846	KP_NORM_BLD_113768	SROnlyAssembly
55_length=38337_depth=0.91x	38337	KP_NORM_BLD_113768	SROnlyAssembly
56_length=38121_depth=0.72x	38121	KP_NORM_BLD_113768	SROnlyAssembly
57_length=37194_depth=1.13x	37194	KP_NORM_BLD_113768	SROnlyAssembly
58_length=36696_depth=1.03x	36696	KP_NORM_BLD_113768	SROnlyAssembly
59_length=36251_depth=0.73x	36251	KP_NORM_BLD_113768	SROnlyAssembly
60_length=36065_depth=0.91x	36065	KP_NORM_BLD_113768	SROnlyAssembly
61_length=36019_depth=0.82x	36019	KP_NORM_BLD_113768	SROnlyAssembly
62_length=36017_depth=0.95x	36017	KP_NORM_BLD_113768	SROnlyAssembly
63_length=35488_depth=0.78x	35488	KP_NORM_BLD_113768	SROnlyAssembly
64_length=35416_depth=0.98x	35416	KP_NORM_BLD_113768	SROnlyAssembly
65_length=34557_depth=0.61x	34557	KP_NORM_BLD_113768	SROnlyAssembly
66_length=34330_depth=1.06x	34330	KP_NORM_BLD_113768	SROnlyAssembly
67_length=33441_depth=0.76x	33441	KP_NORM_BLD_113768	SROnlyAssembly
68_length=32634_depth=0.81x	32634	KP_NORM_BLD_113768	SROnlyAssembly
69_length=31936_depth=0.78x	31936	KP_NORM_BLD_113768	SROnlyAssembly
70_length=31209_depth=0.80x	31209	KP_NORM_BLD_113768	SROnlyAssembly
71_length=30693_depth=0.87x	30693	KP_NORM_BLD_113768	SROnlyAssembly
72_length=29867_depth=0.88x	29867	KP_NORM_BLD_113768	SROnlyAssembly
73_length=28955_depth=0.69x	28955	KP_NORM_BLD_113768	SROnlyAssembly
74_length=28131_depth=0.94x	28131	KP_NORM_BLD_113768	SROnlyAssembly
75_length=27700_depth=0.82x	27700	KP_NORM_BLD_113768	SROnlyAssembly
76_length=27646_depth=0.70x	27646	KP_NORM_BLD_113768	SROnlyAssembly
77_length=26847_depth=0.65x	26847	KP_NORM_BLD_113768	SROnlyAssembly
78_length=26713_depth=0.71x	26713	KP_NORM_BLD_113768	SROnlyAssembly
79_length=26122_depth=1.01x	26122	KP_NORM_BLD_113768	SROnlyAssembly
80_length=24127_depth=0.91x	24127	KP_NORM_BLD_113768	SROnlyAssembly
81_length=23737_depth=0.85x	23737	KP_NORM_BLD_113768	SROnlyAssembly
82_length=23210_depth=2.10x	23210	KP_NORM_BLD_113768	SROnlyAssembly
83_length=23149_depth=0.72x	23149	KP_NORM_BLD_113768	SROnlyAssembly
84_length=21625_depth=0.83x	21625	KP_NORM_BLD_113768	SROnlyAssembly
85_length=21338_depth=0.67x	21338	KP_NORM_BLD_113768	SROnlyAssembly
86_length=20665_depth=0.65x	20665	KP_NORM_BLD_113768	SROnlyAssembly
87_length=20233_depth=0.85x	20233	KP_NORM_BLD_113768	SROnlyAssembly
88_length=20188_depth=0.91x	20188	KP_NORM_BLD_113768	SROnlyAssembly
89_length=19667_depth=0.80x	19667	KP_NORM_BLD_113768	SROnlyAssembly
90_length=18909_depth=0.95x	18909	KP_NORM_BLD_113768	SROnlyAssembly
91_length=18579_depth=0.88x	18579	KP_NORM_BLD_113768	SROnlyAssembly
92_length=18307_depth=0.65x	18307	KP_NORM_BLD_113768	SROnlyAssembly
93_length=18001_depth=0.75x	18001	KP_NORM_BLD_113768	SROnlyAssembly
94_length=17366_depth=0.70x	17366	KP_NORM_BLD_113768	SROnlyAssembly
95_length=17245_depth=0.88x	17245	KP_NORM_BLD_113768	SROnlyAssembly
96_length=17049_depth=0.75x	17049	KP_NORM_BLD_113768	SROnlyAssembly
97_length=16268_depth=0.90x	16268	KP_NORM_BLD_113768	SROnlyAssembly
98_length=16222_depth=0.78x	16222	KP_NORM_BLD_113768	SROnlyAssembly
99_length=15614_depth=0.75x	15614	KP_NORM_BLD_113768	SROnlyAssembly
100_length=14352_depth=0.78x	14352	KP_NORM_BLD_113768	SROnlyAssembly
101_length=14267_depth=0.76x	14267	KP_NORM_BLD_113768	SROnlyAssembly
102_length=13900_depth=0.75x	13900	KP_NORM_BLD_113768	SROnlyAssembly
103_length=13542_depth=0.89x	13542	KP_NORM_BLD_113768	SROnlyAssembly
104_length=12717_depth=0.87x	12717	KP_NORM_BLD_113768	SROnlyAssembly
105_length=12504_depth=0.90x	12504	KP_NORM_BLD_113768	SROnlyAssembly
106_length=12045_depth=0.68x	12045	KP_NORM_BLD_113768	SROnlyAssembly
107_length=12015_depth=0.73x	12015	KP_NORM_BLD_113768	SROnlyAssembly
108_length=11822_depth=0.54x	11822	KP_NORM_BLD_113768	SROnlyAssembly
109_length=11434_depth=1.27x	11434	KP_NORM_BLD_113768	SROnlyAssembly
110_length=11218_depth=0.80x	11218	KP_NORM_BLD_113768	SROnlyAssembly
111_length=10942_depth=0.97x	10942	KP_NORM_BLD_113768	SROnlyAssembly
112_length=10880_depth=0.73x	10880	KP_NORM_BLD_113768	SROnlyAssembly
113_length=10140_depth=0.79x	10140	KP_NORM_BLD_113768	SROnlyAssembly
114_length=10113_depth=0.80x	10113	KP_NORM_BLD_113768	SROnlyAssembly
115_length=9843_depth=0.78x	9843	KP_NORM_BLD_113768	SROnlyAssembly
116_length=9801_depth=1.98x	9801	KP_NORM_BLD_113768	SROnlyAssembly
117_length=9593_depth=0.73x	9593	KP_NORM_BLD_113768	SROnlyAssembly
118_length=9450_depth=1.10x	9450	KP_NORM_BLD_113768	SROnlyAssembly
119_length=9449_depth=1.69x	9449	KP_NORM_BLD_113768	SROnlyAssembly
120_length=8962_depth=1.04x	8962	KP_NORM_BLD_113768	SROnlyAssembly
121_length=8929_depth=0.75x	8929	KP_NORM_BLD_113768	SROnlyAssembly
122_length=8349_depth=1.17x	8349	KP_NORM_BLD_113768	SROnlyAssembly
123_length=8097_depth=0.61x	8097	KP_NORM_BLD_113768	SROnlyAssembly
124_length=7992_depth=0.65x	7992	KP_NORM_BLD_113768	SROnlyAssembly
125_length=7879_depth=1.15x	7879	KP_NORM_BLD_113768	SROnlyAssembly
126_length=7830_depth=0.81x	7830	KP_NORM_BLD_113768	SROnlyAssembly
127_length=7652_depth=3.45x	7652	KP_NORM_BLD_113768	SROnlyAssembly
128_length=7580_depth=0.61x	7580	KP_NORM_BLD_113768	SROnlyAssembly
129_length=7548_depth=1.35x	7548	KP_NORM_BLD_113768	SROnlyAssembly
130_length=7411_depth=0.81x	7411	KP_NORM_BLD_113768	SROnlyAssembly
131_length=7235_depth=0.96x	7235	KP_NORM_BLD_113768	SROnlyAssembly
132_length=6953_depth=1.12x	6953	KP_NORM_BLD_113768	SROnlyAssembly
133_length=6666_depth=2.13x	6666	KP_NORM_BLD_113768	SROnlyAssembly
134_length=6654_depth=0.83x	6654	KP_NORM_BLD_113768	SROnlyAssembly
135_length=6448_depth=1.03x	6448	KP_NORM_BLD_113768	SROnlyAssembly
136_length=6397_depth=1.51x	6397	KP_NORM_BLD_113768	SROnlyAssembly
137_length=5987_depth=0.78x	5987	KP_NORM_BLD_113768	SROnlyAssembly
138_length=5978_depth=0.58x	5978	KP_NORM_BLD_113768	SROnlyAssembly
139_length=5961_depth=0.85x	5961	KP_NORM_BLD_113768	SROnlyAssembly
140_length=5409_depth=2.38x	5409	KP_NORM_BLD_113768	SROnlyAssembly
141_length=5166_depth=1.17x	5166	KP_NORM_BLD_113768	SROnlyAssembly
142_length=4910_depth=0.73x	4910	KP_NORM_BLD_113768	SROnlyAssembly
143_length=4787_depth=2.24x	4787	KP_NORM_BLD_113768	SROnlyAssembly
144_length=4698_depth=0.65x	4698	KP_NORM_BLD_113768	SROnlyAssembly
145_length=4636_depth=1.21x	4636	KP_NORM_BLD_113768	SROnlyAssembly
146_length=4473_depth=0.96x	4473	KP_NORM_BLD_113768	SROnlyAssembly
147_length=4363_depth=3.81x	4363	KP_NORM_BLD_113768	SROnlyAssembly
148_length=4329_depth=0.85x	4329	KP_NORM_BLD_113768	SROnlyAssembly
149_length=4211_depth=1.70x	4211	KP_NORM_BLD_113768	SROnlyAssembly
150_length=4141_depth=1.02x	4141	KP_NORM_BLD_113768	SROnlyAssembly
151_length=4104_depth=2.83x	4104	KP_NORM_BLD_113768	SROnlyAssembly
152_length=3651_depth=0.64x	3651	KP_NORM_BLD_113768	SROnlyAssembly
153_length=3389_depth=1.10x	3389	KP_NORM_BLD_113768	SROnlyAssembly
154_length=3358_depth=1.95x	3358	KP_NORM_BLD_113768	SROnlyAssembly
155_length=2947_depth=0.72x	2947	KP_NORM_BLD_113768	SROnlyAssembly
156_length=2660_depth=1.68x	2660	KP_NORM_BLD_113768	SROnlyAssembly
157_length=2455_depth=2.59x	2455	KP_NORM_BLD_113768	SROnlyAssembly
158_length=2349_depth=7.48x	2349	KP_NORM_BLD_113768	SROnlyAssembly
159_length=2347_depth=0.49x	2347	KP_NORM_BLD_113768	SROnlyAssembly
160_length=2336_depth=0.64x	2336	KP_NORM_BLD_113768	SROnlyAssembly
161_length=2194_depth=0.84x	2194	KP_NORM_BLD_113768	SROnlyAssembly
162_length=2190_depth=2.01x	2190	KP_NORM_BLD_113768	SROnlyAssembly
163_length=2067_depth=1.93x	2067	KP_NORM_BLD_113768	SROnlyAssembly
164_length=2066_depth=1.19x	2066	KP_NORM_BLD_113768	SROnlyAssembly
165_length=2020_depth=1.98x	2020	KP_NORM_BLD_113768	SROnlyAssembly
166_length=2008_depth=1.06x	2008	KP_NORM_BLD_113768	SROnlyAssembly
167_length=1983_depth=1.90x	1983	KP_NORM_BLD_113768	SROnlyAssembly
168_length=1980_depth=0.84x	1980	KP_NORM_BLD_113768	SROnlyAssembly
169_length=1938_depth=3.00x	1938	KP_NORM_BLD_113768	SROnlyAssembly
170_length=1927_depth=0.88x	1927	KP_NORM_BLD_113768	SROnlyAssembly
171_length=1926_depth=1.40x	1926	KP_NORM_BLD_113768	SROnlyAssembly
172_length=1869_depth=1.63x	1869	KP_NORM_BLD_113768	SROnlyAssembly
173_length=1729_depth=1.48x	1729	KP_NORM_BLD_113768	SROnlyAssembly
174_length=1703_depth=2.32x	1703	KP_NORM_BLD_113768	SROnlyAssembly
175_length=1683_depth=2.16x	1683	KP_NORM_BLD_113768	SROnlyAssembly
176_length=1586_depth=2.49x	1586	KP_NORM_BLD_113768	SROnlyAssembly
177_length=1336_depth=3.82x	1336	KP_NORM_BLD_113768	SROnlyAssembly
178_length=1331_depth=9.10x	1331	KP_NORM_BLD_113768	SROnlyAssembly
179_length=1298_depth=10.10x	1298	KP_NORM_BLD_113768	SROnlyAssembly
180_length=1184_depth=1.74x	1184	KP_NORM_BLD_113768	SROnlyAssembly
181_length=1162_depth=2.34x	1162	KP_NORM_BLD_113768	SROnlyAssembly
182_length=1108_depth=2.23x	1108	KP_NORM_BLD_113768	SROnlyAssembly
183_length=1090_depth=7.62x	1090	KP_NORM_BLD_113768	SROnlyAssembly
184_length=1025_depth=1.49x	1025	KP_NORM_BLD_113768	SROnlyAssembly
185_length=768_depth=5.85x	768	KP_NORM_BLD_113768	SROnlyAssembly
186_length=744_depth=2.65x	744	KP_NORM_BLD_113768	SROnlyAssembly
187_length=703_depth=1.20x	703	KP_NORM_BLD_113768	SROnlyAssembly
188_length=661_depth=8.44x	661	KP_NORM_BLD_113768	SROnlyAssembly
189_length=611_depth=3.79x	611	KP_NORM_BLD_113768	SROnlyAssembly
190_length=494_depth=11.40x	494	KP_NORM_BLD_113768	SROnlyAssembly
191_length=461_depth=3.84x	461	KP_NORM_BLD_113768	SROnlyAssembly
192_length=455_depth=1.60x	455	KP_NORM_BLD_113768	SROnlyAssembly
193_length=389_depth=4.34x	389	KP_NORM_BLD_113768	SROnlyAssembly
194_length=364_depth=1.63x	364	KP_NORM_BLD_113768	SROnlyAssembly
195_length=332_depth=2.59x	332	KP_NORM_BLD_113768	SROnlyAssembly
196_length=291_depth=4.51x	291	KP_NORM_BLD_113768	SROnlyAssembly
197_length=224_depth=3.90x	224	KP_NORM_BLD_113768	SROnlyAssembly
198_length=159_depth=1.61x	159	KP_NORM_BLD_113768	SROnlyAssembly
199_length=146_depth=1.40x	146	KP_NORM_BLD_113768	SROnlyAssembly
200_length=139_depth=13.18x	139	KP_NORM_BLD_113768	SROnlyAssembly
201_length=138_depth=3.77x	138	KP_NORM_BLD_113768	SROnlyAssembly
202_length=135_depth=2.11x	135	KP_NORM_BLD_113768	SROnlyAssembly
203_length=128_depth=1.02x	128	KP_NORM_BLD_113768	SROnlyAssembly
204_length=106_depth=7.03x	106	KP_NORM_BLD_113768	SROnlyAssembly
1_length=391530_depth=1.00x	391530	KP_NORM_BLD_112603	SROnlyAssembly
2_length=357734_depth=0.98x	357734	KP_NORM_BLD_112603	SROnlyAssembly
3_length=348815_depth=0.86x	348815	KP_NORM_BLD_112603	SROnlyAssembly
4_length=334836_depth=0.94x	334836	KP_NORM_BLD_112603	SROnlyAssembly
5_length=306065_depth=1.08x	306065	KP_NORM_BLD_112603	SROnlyAssembly
6_length=269063_depth=0.95x	269063	KP_NORM_BLD_112603	SROnlyAssembly
7_length=253117_depth=1.04x	253117	KP_NORM_BLD_112603	SROnlyAssembly
8_length=214388_depth=1.01x	214388	KP_NORM_BLD_112603	SROnlyAssembly
9_length=163106_depth=1.01x	163106	KP_NORM_BLD_112603	SROnlyAssembly
10_length=148829_depth=1.09x	148829	KP_NORM_BLD_112603	SROnlyAssembly
11_length=148053_depth=0.90x	148053	KP_NORM_BLD_112603	SROnlyAssembly
12_length=139590_depth=1.14x	139590	KP_NORM_BLD_112603	SROnlyAssembly
13_length=135831_depth=1.19x	135831	KP_NORM_BLD_112603	SROnlyAssembly
14_length=134842_depth=0.99x	134842	KP_NORM_BLD_112603	SROnlyAssembly
15_length=118133_depth=0.97x	118133	KP_NORM_BLD_112603	SROnlyAssembly
16_length=103244_depth=1.08x	103244	KP_NORM_BLD_112603	SROnlyAssembly
17_length=100922_depth=1.15x	100922	KP_NORM_BLD_112603	SROnlyAssembly
18_length=100146_depth=1.13x	100146	KP_NORM_BLD_112603	SROnlyAssembly
19_length=99092_depth=1.17x	99092	KP_NORM_BLD_112603	SROnlyAssembly
20_length=98632_depth=0.90x	98632	KP_NORM_BLD_112603	SROnlyAssembly
21_length=95026_depth=1.10x	95026	KP_NORM_BLD_112603	SROnlyAssembly
22_length=90253_depth=1.13x	90253	KP_NORM_BLD_112603	SROnlyAssembly
23_length=88503_depth=0.92x	88503	KP_NORM_BLD_112603	SROnlyAssembly
