#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq	SampleID
KP_NORM_URN_58394__pl_1	1	232307	110936	232307	100	103.838	35.4	54.6	KP_NORM_URN_58394
KP_NORM_URN_58394__pl_2	1	3545	15951	3545	100	986.106	35.6	56.4	KP_NORM_URN_58394
KP_NORM_URN_58394__pl_3	1	3479	11865	3479	100	756.797	35.6	56.7	KP_NORM_URN_58394
KP_NORM_URN_58394__pl_4	1	3302	16892	3302	100	1125.18	35.6	56.5	KP_NORM_URN_58394
KP_NORM_URN_57409__chr	1	5293596	2321730	5293596	100	93.6883	32.3	56.7	KP_NORM_URN_57409
KP_NORM_URN_57409__pl_1	1	139019	99260	139019	100	151.624	33.3	56.7	KP_NORM_URN_57409
KP_NORM_URN_57023__chr	1	5620587	2145699	5620587	100	75.9161	35.2	55.7	KP_NORM_URN_57023
KP_NORM_URN_57023__pl_1	1	223245	109578	223245	100	97.263	35.7	52.4	KP_NORM_URN_57023
KP_NORM_URN_57023__pl_2	1	116648	62272	116648	100	106.564	35.7	54.4	KP_NORM_URN_57023
KP_NORM_URN_57023__pl_3	1	6734	9473	6734	100	293.751	36.2	48.4	KP_NORM_URN_57023
KP_NORM_URN_57023__pl_4	1	5763	8345	5763	100	294.538	36.1	53	KP_NORM_URN_57023
KP_NORM_URN_57023__pl_5	1	4953	22313	4953	100	913.621	36.8	56.4	KP_NORM_URN_57023
KP_NORM_URN_57023__pl_6	1	4740	8701	4740	100	368.462	35.4	56.2	KP_NORM_URN_57023
KP_NORM_URN_57023__pl_7	1	3337	7331	3337	100	455.455	36.1	55.1	KP_NORM_URN_57023
KP_NORM_URN_57023__pl_8	1	3301	8275	3301	100	502.6	36.2	56.1	KP_NORM_URN_57023
KP_NORM_URN_56668__chr	1	5258711	856497	5258711	100	35.9808	35.5	56.7	KP_NORM_URN_56668
KP_NORM_URN_56668__pl_1	1	203130	24400	203130	100	26.462	36.2	54.5	KP_NORM_URN_56668
NK_H22_060__chr	1	5373517	1356105	5373493	99.9996	55.1828	35.2	55.6	NK_H22_060
NK_H22_060__pl_1	1	206323	38850	206226	99.953	39.2308	35.9	56	NK_H22_060
NK_H22_060__pl_2	1	161935	54248	161935	100	71.4451	35.5	53.4	NK_H22_060
NK_H22_060__pl_3	1	109601	23846	109601	100	46.4802	35.7	56.6	NK_H22_060
NK_H22_060__pl_4	1	102926	57291	102925	99.999	118.33	35.5	52.9	NK_H22_060
NK_H22_060__pl_5	1	3223	10830	3223	100	665.615	35.6	55.8	NK_H22_060
NK_H22_060__pl_6	1	2453	25261	2453	100	1883.3	36.1	54.8	NK_H22_060
KP_NORM_URN_2015_109604__chr	1	5261424	1742562	5261424	100	74.9223	35	57.2	KP_NORM_URN_2015_109604
KP_NORM_URN_2015_109604__pl_1	1	176355	84510	176355	100	108.024	35.5	55.2	KP_NORM_URN_2015_109604
NK_H21_015__chr	1	5213040	1322445	5208761	99.9179	64.2446	34.2	57.1	NK_H21_015
NK_H21_015__pl_1	1	208066	44166	207945	99.9418	52.4135	34.7	53.9	NK_H21_015
NK_H21_015__pl_2	1	4684	17684	4684	100	891.262	34.5	57.3	NK_H21_015
KP_NORM_URN_2015_109238__chr	1	5405676	1737594	5405447	99.9958	72.7206	34.5	57.2	KP_NORM_URN_2015_109238
KP_NORM_URN_2015_109238__pl_1	1	98142	41518	97901	99.7544	94.8779	35.5	56.6	KP_NORM_URN_2015_109238
KP_NORM_URN_2015_109358__chr	1	5278363	705867	5278098	99.995	31.5302	34.3	57.9	KP_NORM_URN_2015_109358
KP_NORM_URN_2015_109358__pl_1	1	249416	40548	249416	100	38.2009	34.8	54.9	KP_NORM_URN_2015_109358
KP_NORM_URN_2015_109056__chr	1	5138889	1238946	5138588	99.9941	54.897	34.6	56.9	KP_NORM_URN_2015_109056
KP_NORM_URN_2015_109056__pl_1	1	150923	49724	150923	100	75.1986	35.1	56.2	KP_NORM_URN_2015_109056
KP_NORM_URN_2015_109056__pl_2	1	4761	23181	4761	100	1040.99	35.8	57	KP_NORM_URN_2015_109056
KP_NORM_URN_2015_107962__chr	1	5319740	1393219	5319549	99.9964	60.5137	34.5	57.4	KP_NORM_URN_2015_107962
KP_NORM_URN_2015_107962__pl_1	1	204534	84725	204534	100	95.5199	35	57.1	KP_NORM_URN_2015_107962
KP_NORM_URN_2015_107962__pl_2	1	111081	37280	111081	100	77.5656	35.2	58.1	KP_NORM_URN_2015_107962
KP_NORM_URN_2014_99206__chr	1	5255437	10480982	5255437	100	250.074	37.7	59.1	KP_NORM_URN_2014_99206
KP_NORM_URN_2014_99206__pl_1	1	212842	526013	212842	100	309.962	37.8	58.7	KP_NORM_URN_2014_99206
KP_NORM_URN_2014_99206__pl_2	1	5251	67861	5251	100	1599.39	37.7	59.4	KP_NORM_URN_2014_99206
KP_NORM_URN_2015_107836__chr	1	5199862	1077950	5199673	99.9964	48.549	34.3	57.7	KP_NORM_URN_2015_107836
KP_NORM_URN_2015_107836__pl_1	1	194989	60390	194989	100	72.4398	34.8	55.4	KP_NORM_URN_2015_107836
KP_NORM_URN_2014_97411__chr	1	5305302	11130957	5305302	100	263.936	37.7	59	KP_NORM_URN_2014_97411
KP_NORM_URN_2014_97411__pl_1	1	142077	367261	142077	100	325.04	37.7	58.1	KP_NORM_URN_2014_97411
KP_NORM_URN_2014_97677__chr	1	5194742	1469936	5194742	100	76.6041	32.3	58.3	KP_NORM_URN_2014_97677
KP_NORM_URN_2014_97677__pl_1	1	149856	96656	149856	100	174.642	32.6	56.4	KP_NORM_URN_2014_97677
KP_NORM_URN_2014_97392__chr	1	5133847	11108684	5133847	100	271.547	38.2	59.1	KP_NORM_URN_2014_97392
KP_NORM_URN_2014_97392__pl_1	1	140457	409459	140457	100	365.865	38.3	55.1	KP_NORM_URN_2014_97392
KP_NORM_URN_2014_97392__pl_2	1	3940	57626	3940	100	1805.88	38.1	59.4	KP_NORM_URN_2014_97392
KP_NORM_URN_2014_101205__chr	1	5256207	19674122	5256207	100	469.666	37.1	59.2	KP_NORM_URN_2014_101205
KP_NORM_URN_2014_101205__pl_1	1	231473	1037932	231473	100	562.899	37.3	59.1	KP_NORM_URN_2014_101205
KP_NORM_URN_2014_101205__pl_2	1	5591	113653	5591	100	2528.98	37.4	59.5	KP_NORM_URN_2014_101205
KP_NORM_URN_2014_101205__pl_3	1	2887	178266	2887	100	7561.39	37.3	59	KP_NORM_URN_2014_101205
KP_NORM_URN_2013_96200__chr	1	5267004	1551166	5266978	99.9995	73.4838	33.1	57.2	KP_NORM_URN_2013_96200
KP_NORM_URN_2013_96200__pl_1	1	154762	61254	154762	100	98.497	33.5	55.1	KP_NORM_URN_2013_96200
KP_NORM_URN_2013_96200__pl_2	1	42519	26260	42519	100	151.733	33.8	57.6	KP_NORM_URN_2013_96200
KP_NORM_URN_2013_96200__pl_3	1	5225	19268	5225	100	702.272	34	46.1	KP_NORM_URN_2013_96200
KP_NORM_URN_2013_96200__pl_4	1	3991	11507	3991	100	620.977	34.5	54.1	KP_NORM_URN_2013_96200
KP_NORM_URN_2013_95951__chr	1	5133803	1069760	5133266	99.9895	47.6103	32.7	57.3	KP_NORM_URN_2013_95951
KP_NORM_URN_2013_95951__pl_1	1	158906	11201	158738	99.8943	16.0291	33.1	50	KP_NORM_URN_2013_95951
KP_NORM_URN_2013_95951__pl_2	1	56638	4408	56465	99.6946	17.5157	33.4	46.2	KP_NORM_URN_2013_95951
KP_NORM_URN_2013_95951__pl_3	1	3940	69988	3940	100	3800.26	34.2	57	KP_NORM_URN_2013_95951
KP_NORM_URN_2013_95819__chr	1	5324568	1045479	5322992	99.9704	53.3741	31.8	58.1	KP_NORM_URN_2013_95819
KP_NORM_URN_2013_95819__pl_1	1	194951	48636	194951	100	67.9465	32.2	56.9	KP_NORM_URN_2013_95819
KP_NORM_URN_2013_95819__pl_2	1	47883	22623	47883	100	126.894	33	57.7	KP_NORM_URN_2013_95819
KP_NORM_URN_2013_95819__pl_3	1	4874	5485	4874	100	286.175	32.6	57.8	KP_NORM_URN_2013_95819
KP_NORM_URN_2013_95819__pl_4	1	1934	14813	1934	100	1857.5	32.7	57.2	KP_NORM_URN_2013_95819
KP_NORM_URN_2013_95788__chr	1	5376150	1109717	5376069	99.9985	45.413	32.8	56.7	KP_NORM_URN_2013_95788
KP_NORM_URN_2013_95788__pl_1	1	217263	32995	217263	100	33.2819	33.3	55.5	KP_NORM_URN_2013_95788
KP_NORM_URN_2013_95788__pl_2	1	48202	8098	48202	100	36.6241	33.2	46.4	KP_NORM_URN_2013_95788
KP_NORM_URN_2013_95788__pl_3	1	10071	19676	10071	100	417.24	32.9	57.2	KP_NORM_URN_2013_95788
KP_NORM_URN_2013_95788__pl_4	1	4125	79637	4125	100	4033.77	34.6	56.9	KP_NORM_URN_2013_95788
KP_NORM_URN_2013_95788__pl_5	1	3147	50839	3147	100	3344.44	33.7	56.7	KP_NORM_URN_2013_95788
KP_NORM_URN_2013_95439__chr	1	5414642	1813296	5414611	99.9994	81.9412	33.6	57.4	KP_NORM_URN_2013_95439
KP_NORM_URN_2013_95439__pl_1	1	299576	108726	299576	100	89.6856	34.2	53.1	KP_NORM_URN_2013_95439
KP_NORM_URN_2013_95439__pl_2	1	182845	97349	182845	100	130.491	34.1	54.7	KP_NORM_URN_2013_95439
KP_NORM_URN_2013_95439__pl_3	1	50684	49709	50684	100	239.602	34.1	48.4	KP_NORM_URN_2013_95439
KP_NORM_URN_2013_95439__pl_4	1	8330	53116	8330	100	1516.75	35	56.1	KP_NORM_URN_2013_95439
KP_NORM_URN_2013_95439__pl_5	1	2811	27975	2811	100	2143.23	36.2	56.4	KP_NORM_URN_2013_95439
NK_H21_010__chr	1	5233376	1288683	5232936	99.9916	63.3786	34.1	57.3	NK_H21_010
NK_H21_010__pl_1	1	177474	61589	177466	99.9955	87.3029	34.7	41.9	NK_H21_010
NK_H21_029__chr	1	5422700	1228040	5421652	99.9807	57.6391	34.4	57.2	NK_H21_029
NK_H21_029__pl_1	1	219493	49944	219493	100	57.1652	34.9	55.6	NK_H21_029
NK_H21_029__pl_2	1	109044	42463	109044	100	97.4739	34.7	56.6	NK_H21_029
NK_H21_011__chr	1	5227401	1064029	5227240	99.9969	52.6551	34	56.6	NK_H21_011
NK_H21_011__pl_1	1	111563	19525	111563	100	45.0398	34.5	57.8	NK_H21_011
NK_H21_011__pl_2	1	84563	33584	84563	100	102.112	34.2	54.1	NK_H21_011
NK_H21_011__pl_3	1	4183	31558	4183	100	1646.17	35.6	56.3	NK_H21_011
NK_H21_023__chr	1	5399662	1324483	5398201	99.9729	62.554	33.9	57.3	NK_H21_023
NK_H21_023__pl_1	1	221703	83586	221703	100	95.399	34.1	51.9	NK_H21_023
NK_H21_023__pl_2	1	4990	13913	4990	100	618.611	35	56.5	NK_H21_023
NK_H21_023__pl_3	1	3354	9567	3354	100	644.083	35	56.9	NK_H21_023
NK_H21_036__chr	1	5206015	1090515	5203375	99.9493	53.739	34	57.4	NK_H21_036
NK_H21_036__pl_1	1	225468	37049	225363	99.9534	41.0837	34.5	53.4	NK_H21_036
NK_H21_036__pl_2	1	87102	26540	87102	100	77.133	34.3	57.8	NK_H21_036
NK_H21_036__pl_3	1	4684	15046	4684	100	767.75	34.3	57.3	NK_H21_036
NK_H21_080__chr	1	5465121	2130145	5465121	100	83.4485	34.3	56.1	NK_H21_080
NK_H22_015__chr	1	5184886	1353125	5184886	100	63.0028	33.6	56.9	NK_H22_015
NK_H22_015__pl_1	1	165349	53950	165349	100	77.718	34.1	55.2	NK_H22_015
NK_H21_076__chr	1	5358689	785545	5358689	100	33.8622	35.1	57.7	NK_H21_076
NK_H21_076__pl_1	1	107480	12717	107480	100	27.4553	35.8	56.6	NK_H21_076
NK_H22_009__chr	1	5485357	2495286	5485318	99.9993	107.949	34	56.8	NK_H22_009
NK_H22_053__chr	1	5299875	1755719	5299557	99.994	71.9147	35.2	55.7	NK_H22_053
NK_H22_053__pl_1	1	187216	68126	187216	100	77.6707	35.4	54.7	NK_H22_053
NK_H22_045__chr	1	5221575	1949607	5220962	99.9883	79.2655	35.7	55.9	NK_H22_045
NK_H22_045__pl_1	1	163181	60008	163181	100	74.9943	36.1	52.6	NK_H22_045
NK_H22_045__pl_2	1	95905	75774	95905	100	160.807	36.1	52.9	NK_H22_045
NK_H21_050__chr	1	5729161	1465187	5729160	100	53.9167	34.2	55.4	NK_H21_050
NK_H21_050__pl_1	1	228496	70644	228496	100	64.8328	34.4	49.3	NK_H21_050
NK_H21_050__pl_2	1	54394	8621	54324	99.8713	33.5425	34.4	1.14	NK_H21_050
NK_H21_050__pl_3	1	8032	5266	8027	99.9377	143.848	34.4	36.4	NK_H21_050
NK_H21_050__pl_4	1	5238	4392	5234	99.9236	182.064	34.4	33.5	NK_H21_050
NK_H21_050__pl_5	1	3682	6406	3682	100	370.741	34.6	51	NK_H21_050
NK_H21_050__pl_6	1	3271	2638	3271	100	170.237	34.5	55.2	NK_H21_050
NK_H22_070__chr	1	5303641	2008851	5303373	99.9949	80.9349	35.5	55.8	NK_H22_070
NK_H22_013__chr	1	5284269	1569164	5284218	99.999	71.2568	33.6	56.9	NK_H22_013
NK_H22_013__pl_1	1	130320	78789	130320	100	140.73	34.3	56.8	NK_H22_013
NK_H22_013__pl_2	1	93739	50935	93739	100	127.976	34	56.3	NK_H22_013
NK_H22_013__pl_3	1	4118	10775	4118	100	534.552	35.2	55.8	NK_H22_013
NK_H21_078__chr	1	5222537	1315218	5222537	100	53.6416	34.3	55.3	NK_H21_078
NK_H21_078__pl_1	1	260323	64330	260323	100	52.2492	34.6	52.1	NK_H21_078
NK_H21_078__pl_2	1	45085	10407	44888	99.563	49.0295	34.4	0.877	NK_H21_078
NK_H21_078__pl_3	1	5840	8261	5840	100	306.074	34.5	55.1	NK_H21_078
NK_H21_078__pl_4	1	4163	11036	4163	100	580.179	34.5	51.7	NK_H21_078
NK_H22_075__chr	1	5271748	1854169	5270505	99.9764	74.6186	35.4	55.8	NK_H22_075
NK_H22_075__pl_1	1	226401	81353	226401	100	73.6598	35.8	55.6	NK_H22_075
NK_H22_075__pl_2	1	3517	40018	3516	99.9716	1993.98	36.4	54.8	NK_H22_075
NK_H22_027__chr	1	5279862	3113783	5279793	99.9987	116.658	34.1	54.1	NK_H22_027
NK_H22_027__pl_1	1	273657	304332	273657	100	215.093	34.4	50.8	NK_H22_027
NK_H22_027__pl_2	1	5167	21174	5167	100	686.616	34.9	52.4	NK_H22_027
NK_H22_027__pl_3	1	2442	8605	2442	100	590.011	34.9	52.7	NK_H22_027
NK_H21_014__chr	1	5015531	968186	5014899	99.9874	49.7808	34	56.7	NK_H21_014
NK_H21_014__pl_1	1	225075	52955	225075	100	60.0806	34.3	51.3	NK_H21_014
NK_H21_014__pl_2	1	59195	60017	59195	100	254.33	34.5	36.2	NK_H21_014
NK_H21_014__pl_3	1	9433	55967	9433	100	1432.1	34.8	34.9	NK_H21_014
NK_H21_014__pl_4	1	7218	58491	7218	100	1978.64	34.8	37.2	NK_H21_014
NK_H22_018__chr	1	5601393	2362492	5601368	99.9996	101.618	34	57	NK_H22_018
NK_H22_018__pl_1	1	148600	85108	148600	100	135.074	34.4	55.5	NK_H22_018
NK_H22_018__pl_2	1	4052	9222	4052	100	504.148	34.6	56.7	NK_H22_018
NK_H23_002__chr	1	5206014	1717481	5203148	99.9449	66.1882	33.9	56	NK_H23_002
NK_H23_002__pl_1	1	225460	68610	225460	100	60.2196	34.7	52.7	NK_H23_002
NK_H23_002__pl_2	1	4684	20807	4684	100	820.15	34.4	55.7	NK_H23_002
NK_H23_005__chr	1	5282708	2025946	5281915	99.985	73.2995	34.3	55.5	NK_H23_005
NK_H23_005__pl_1	1	74912	51103	74912	100	123.886	35.4	54.4	NK_H23_005
NK_H22_076__chr	1	5290325	1723657	5289113	99.9771	68.715	35.5	55.8	NK_H22_076
NK_H22_076__pl_1	1	414383	106237	414383	100	52.5324	35.9	53	NK_H22_076
NK_H22_076__pl_2	1	98928	55410	98928	100	115.944	35.8	53.5	NK_H22_076
NK_H22_076__pl_3	1	3223	16554	3223	100	967.151	35.8	55.1	NK_H22_076
NK_H23_006__chr	1	5243010	1197867	5243010	100	59.5622	35.2	57.5	NK_H23_006
NK_H23_006__pl_1	1	246501	61023	246501	100	64.3359	35.5	55.8	NK_H23_006
NK_H21_005__chr	1	5272962	1133328	5272063	99.983	55.6985	34	56.5	NK_H21_005
NK_H21_005__pl_1	1	202958	50181	202958	100	63.2344	34.3	44.2	NK_H21_005
NK_H21_005__pl_2	1	5840	44412	5840	100	1833.85	34.9	57.2	NK_H21_005
NK_H21_005__pl_3	1	5462	23658	5462	100	1047.75	34.7	57.4	NK_H21_005
NK_H21_049__chr	1	5155240	1097751	5155240	100	44.8447	34	56.1	NK_H21_049
NK_H21_049__pl_1	1	59847	26555	59847	100	93.2364	34.3	56.4	NK_H21_049
NK_H21_049__pl_2	1	3684	3464	3684	100	198.501	34.4	56.3	NK_H21_049
NK_H20_015__chr	1	5520400	1445955	5520400	100	68.7392	35.2	57	NK_H20_015
NK_H20_015__pl_1	1	226104	70762	226104	100	80.9744	35.4	53.4	NK_H20_015
NK_H20_010__chr	1	5312882	1669529	5312882	100	68.3653	34.6	59	NK_H20_010
NK_H20_010__pl_1	1	153650	63362	153634	99.9896	89.569	35	58.7	NK_H20_010
NK_H1_091__chr	1	5243820	3797130	5243820	100	154.163	35.4	55.9	NK_H1_091
NK_H1_091__pl_1	1	273405	158722	273405	100	122.471	35.7	54.5	NK_H1_091
NK_H1_091__pl_2	1	3544	15749	3544	100	917.23	35.6	56.1	NK_H1_091
NK_H1_084__chr	1	5326628	1507984	5326628	100	65.5817	35.7	57.4	NK_H1_084
NK_H1_084__pl_1	1	342500	96397	342500	100	64.0141	36.5	55.8	NK_H1_084
NK_H1_074__chr	1	5316744	2052736	5316691	99.999	77.4609	33.9	54.9	NK_H1_074
NK_H1_074__pl_1	1	160419	90138	160419	100	107.549	34.3	46.8	NK_H1_074
NK_H1_074__pl_2	1	66030	107281	66030	100	316.593	34.2	50.5	NK_H1_074
NK_H1_074__pl_3	1	51927	41716	51927	100	155.444	34.4	51	NK_H1_074
NK_H1_059__chr	1	5477026	1522519	5476926	99.9982	57.9808	33.8	55.9	NK_H1_059
NK_H1_059__pl_1	1	39987	32148	39987	100	159.641	34.4	55.9	NK_H1_059
NK_H1_059__pl_2	1	3539	49960	3539	100	2354.98	35.1	54.1	NK_H1_059
NK_H1_111__chr	1	5245382	1964724	5245121	99.995	66.6696	35.4	53.6	NK_H1_111
NK_H1_111__pl_1	1	239879	130518	239879	100	93.5597	35.7	49.8	NK_H1_111
NK_H1_111__pl_2	1	42591	27562	42591	100	109.262	35.7	51.3	NK_H1_111
NK_H1_050__chr	1	5290296	1553790	5290101	99.9963	61.5885	33.7	55.8	NK_H1_050
NK_H1_041__chr	1	5206175	2381657	5206175	100	96.722	33.8	56.4	NK_H1_041
NK_H1_041__pl_1	1	225467	101665	225467	100	91.8672	34.2	53.5	NK_H1_041
NK_H1_041__pl_2	1	4684	13495	4684	100	571.181	33.7	56.4	NK_H1_041
NK_H1_037__chr	1	5179409	1039741	5178945	99.991	30.6739	32	53.6	NK_H1_037
NK_H1_037__pl_1	1	161307	50097	161307	100	46.5213	32.6	52.7	NK_H1_037
NK_H1_037__pl_2	1	4694	14095	4694	100	403.408	33.5	51.7	NK_H1_037
NK_H1_011__chr	1	5379284	2096796	5379284	100	69.4156	35	54.8	NK_H1_011
NK_H1_011__pl_1	1	160733	63080	160733	100	68.4687	35.8	54.4	NK_H1_011
NK_H1_002__chr	1	5338150	1526965	5338051	99.9981	52.0839	35.7	54.3	NK_H1_002
NK_H1_002__pl_1	1	202358	80662	202358	100	70.6697	36.2	51.4	NK_H1_002
NK_H1_002__pl_2	1	3317	11087	3317	100	502.124	36.7	52.8	NK_H1_002
NK_H18_074__chr	1	5210118	1812133	5209684	99.9917	54.1329	34.8	51.3	NK_H18_074
NK_H18_074__pl_1	1	247191	85672	247155	99.9854	51.3737	35.2	47.7	NK_H18_074
NK_H19_015__chr	1	5181710	1724875	5181710	100	73.496	34.7	59	NK_H19_015
NK_H19_015__pl_1	1	165341	63259	165341	100	84.1399	35	58.7	NK_H19_015
NK_H19_015__pl_2	1	112545	34685	112545	100	68.545	35.2	58.4	NK_H19_015
NK_H19_015__pl_3	1	5925	15491	5925	100	594.283	34.9	59.3	NK_H19_015
NK_H19_015__pl_4	1	3619	12104	3619	100	747.734	35	59.2	NK_H19_015
NK_H19_011__chr	1	5412704	1848424	5412703	100	73.3842	34.7	58.6	NK_H19_011
NK_H19_011__pl_1	1	255600	137969	255600	100	115.91	35.1	40.3	NK_H19_011
NK_H19_011__pl_2	1	3767	7733	3767	100	443.21	35.2	59.1	NK_H19_011
NK_H18_072__chr	1	5456338	2430255	5456237	99.9981	80.4566	35.3	53.6	NK_H18_072
NK_H18_003__chr	1	5395861	1847852	5395860	100	81.9121	34.5	56.7	NK_H18_003
NK_H18_003__pl_1	1	192978	43576	192978	100	53.9019	34.7	56.1	NK_H18_003
NK_H18_054__chr	1	5396450	1083443	5392017	99.9179	48.0517	34.7	57	NK_H18_054
NK_H18_038__chr	1	5298170	1054935	5297928	99.9954	44.854	35.9	55.7	NK_H18_038
NK_H18_038__pl_1	1	127803	30003	127792	99.9914	51.9138	36.1	53.9	NK_H18_038
NK_H18_038__pl_2	1	99468	19054	99468	100	42.5795	36.2	54.8	NK_H18_038
NK_H17_034__chr	1	5222696	1891792	5222492	99.9961	61.64	33.2	51.9	NK_H17_034
NK_H17_034__pl_1	1	237541	124322	237541	100	86.4179	33.4	43	NK_H17_034
NK_H17_034__pl_2	1	100622	83393	100622	100	136.545	33.4	52.2	NK_H17_034
NK_H17_034__pl_3	1	84366	17971	84330	99.9573	36.1906	33.1	0.825	NK_H17_034
NK_H17_034__pl_4	1	66061	80167	66061	100	199.008	33.4	48.5	NK_H17_034
NK_H17_034__pl_5	1	6967	76851	6967	100	1663.98	33.7	48.8	NK_H17_034
NK_H17_034__pl_6	1	3336	23152	3336	100	1007.88	33.8	51.9	NK_H17_034
NK_H17_023__chr	1	5328756	1741537	5323508	99.9015	64.6689	34.5	55.1	NK_H17_023
NK_H17_023__pl_1	1	258937	58076	258716	99.9147	42.7084	34.9	46.6	NK_H17_023
NK_H17_023__pl_2	1	111140	12405	111140	100	21.1092	35	55.2	NK_H17_023
NK_H17_002__chr	1	5253206	1686849	5252340	99.9835	64.7209	34.5	54.7	NK_H17_002
NK_H17_002__pl_1	1	160857	114524	160857	100	140.372	34.8	53.2	NK_H17_002
NK_H17_002__pl_2	1	156774	76813	156773	99.9994	96.181	34.9	49.1	NK_H17_002
NK_H17_002__pl_3	1	81349	51935	81349	100	124.328	34.9	46.5	NK_H17_002
NK_H17_002__pl_4	1	35643	30307	35643	100	158.387	35.2	45.1	NK_H17_002
NK_H17_002__pl_5	1	10767	9273	10767	100	150.705	35.5	52	NK_H17_002
NK_H17_002__pl_6	1	3619	27983	3619	100	1290.96	35.5	54.4	NK_H17_002
NK_H17_002__pl_7	1	3294	11555	3294	100	582.618	35.4	51.9	NK_H17_002
NK_H16_023__chr	1	5531973	1077693	5531973	100	54.1714	33.7	58.3	NK_H16_023
NK_H16_023__pl_1	1	127275	71145	127275	100	155.326	34.1	55.9	NK_H16_023
NK_H16_023__pl_2	1	115590	25240	115589	99.9991	60.6366	34	56	NK_H16_023
NK_H16_023__pl_3	1	6044	7231	6044	100	327.638	34.1	56.5	NK_H16_023
NK_H16_023__pl_4	1	5840	9736	5840	100	459.724	34	59	NK_H16_023
NK_H15_056__chr	1	5449654	1725227	5449450	99.9963	61.0422	34.6	54.7	NK_H15_056
NK_H15_056__pl_1	1	160801	61201	160781	99.9876	70.295	35	36.6	NK_H15_056
NK_H15_056__pl_2	1	95087	50653	95087	100	96.9401	35.1	32.8	NK_H15_056
NK_H15_056__pl_3	1	3767	21509	3767	100	871.141	35.6	53.3	NK_H15_056
NK_H17_017__chr	1	5208097	1573061	5207403	99.9867	57.3143	34.7	54.8	NK_H17_017
NK_H17_017__pl_1	1	47683	16809	47683	100	59.7601	35.6	54.4	NK_H17_017
NK_H17_017__pl_2	1	5633	13371	5633	100	377.914	35.5	54.1	NK_H17_017
NK_H17_017__pl_3	1	4774	13939	4774	100	502.636	35.2	54.2	NK_H17_017
NK_H17_017__pl_4	1	2667	16102	2667	100	977.051	35.6	53.9	NK_H17_017
NK_H16_021__chr	1	5260883	1772692	5260883	100	94.082	33.8	58.7	NK_H16_021
NK_H16_021__pl_1	1	153295	53643	153295	100	97.678	34.3	42.6	NK_H16_021
NK_H16_021__pl_2	1	95200	45127	95200	100	132.843	34.3	39.5	NK_H16_021
NK_H23_019__chr	1	5254265	1592631	5253935	99.9937	61.2704	33.7	55.7	NK_H23_019
NK_H23_019__pl_1	1	69176	88603	69176	100	251.75	34.2	56.1	NK_H23_019
NK_H23_019__pl_2	1	3888	46954	3888	100	2120.54	35.1	54.9	NK_H23_019
NK_H23_014__chr	1	5252731	1086805	5252731	100	49.5168	35.6	58.3	NK_H23_014
NK_H23_014__pl_1	1	205268	43341	205268	100	50.394	36.1	57.4	NK_H23_014
NK_H23_007__chr	1	5183026	2088306	5182522	99.9903	69.0452	34.8	54.7	NK_H23_007
NK_H23_007__pl_1	1	195776	80260	195764	99.9939	68.9343	35.3	54.7	NK_H23_007
NK_H23_007__pl_2	1	30307	39152	30307	100	219.576	34.9	55.2	NK_H23_007
NK_H23_049__chr	1	5200953	1803261	5200267	99.9868	71.4642	34.4	55.7	NK_H23_049
NK_H23_049__pl_1	1	179144	67749	179099	99.9749	74.6699	34.9	54.2	NK_H23_049
NK_H23_049__pl_2	1	110575	15505	110513	99.9439	28.0773	34.9	56	NK_H23_049
NK_H23_015__chr	1	5382677	1447629	5382677	100	60.2611	34.6	58.9	NK_H23_015
NK_H23_015__pl_1	1	219000	60872	219000	100	61.7921	35	56.2	NK_H23_015
NK_H23_041__chr	1	5246305	1598803	5239960	99.8791	64.1331	34.1	55.8	NK_H23_041
NK_H23_041__pl_1	1	143258	26838	143258	100	38.2535	34.4	49.5	NK_H23_041
NK_H23_041__pl_2	1	51987	19028	51987	100	74.4543	34.4	53.3	NK_H23_041
NK_H23_041__pl_3	1	6661	4749	6661	100	130.043	35	55.1	NK_H23_041
NK_H23_045__chr	1	5207895	2213177	5206734	99.9777	89.23	34.4	55.8	NK_H23_045
NK_H23_045__pl_1	1	185199	64300	185199	100	70.5155	34.7	51.8	NK_H23_045
NK_H23_045__pl_2	1	105392	75287	105392	100	144.06	34.7	54.4	NK_H23_045
NK_H23_045__pl_3	1	6394	25006	6394	100	692.753	35.3	54.8	NK_H23_045
NK_H24_006__chr	1	5238157	2182201	5237153	99.9808	85.7506	34.2	55.7	NK_H24_006
NK_H24_006__pl_1	1	4841	14185	4841	100	502.039	35.2	54.7	NK_H24_006
NK_H24_006__pl_2	1	2353	13502	2353	100	893.992	35.5	53.8	NK_H24_006
NK_H24_010__chr	1	5205856	1535041	5199578	99.8794	68.8228	34.8	56.8	NK_H24_010
NK_H24_010__pl_1	1	205989	28254	205035	99.5369	30.8806	35.3	51	NK_H24_010
NK_H24_010__pl_2	1	4684	8896	4684	100	414.645	35.1	56.6	NK_H24_010
NK_H23_027__chr	1	5206014	2097824	5205145	99.9833	82.4475	34.4	55.6	NK_H23_027
NK_H23_027__pl_1	1	225468	95836	225468	100	84.1173	34.9	52.1	NK_H23_027
NK_H23_027__pl_2	1	4684	34509	4684	100	1400.36	34.7	55.7	NK_H23_027
NK_H8_022__chr	1	5205843	783045	5202106	99.9282	37.7541	33.8	57.5	NK_H8_022
