#name	length	SampleID	AssemblyType
NODE_82_length_451_cov_3.108025	451	KGMAR-2019-400-2	SROnlyAssembly
NODE_83_length_425_cov_145.889262	425	KGMAR-2019-400-2	SROnlyAssembly
NODE_84_length_410_cov_42.219081	410	KGMAR-2019-400-2	SROnlyAssembly
NODE_85_length_406_cov_19.376344	406	KGMAR-2019-400-2	SROnlyAssembly
NODE_86_length_395_cov_41.981343	395	KGMAR-2019-400-2	SROnlyAssembly
NODE_87_length_384_cov_13.688716	384	KGMAR-2019-400-2	SROnlyAssembly
NODE_88_length_377_cov_37.204000	377	KGMAR-2019-400-2	SROnlyAssembly
NODE_89_length_375_cov_17.616935	375	KGMAR-2019-400-2	SROnlyAssembly
NODE_90_length_367_cov_70.708333	367	KGMAR-2019-400-2	SROnlyAssembly
NODE_91_length_361_cov_38.730769	361	KGMAR-2019-400-2	SROnlyAssembly
NODE_92_length_350_cov_31.426009	350	KGMAR-2019-400-2	SROnlyAssembly
NODE_93_length_342_cov_11.325581	342	KGMAR-2019-400-2	SROnlyAssembly
NODE_94_length_340_cov_11.309859	340	KGMAR-2019-400-2	SROnlyAssembly
NODE_95_length_326_cov_159.206030	326	KGMAR-2019-400-2	SROnlyAssembly
NODE_96_length_323_cov_24.408163	323	KGMAR-2019-400-2	SROnlyAssembly
NODE_97_length_321_cov_15.025773	321	KGMAR-2019-400-2	SROnlyAssembly
NODE_98_length_311_cov_15.472826	311	KGMAR-2019-400-2	SROnlyAssembly
NODE_99_length_306_cov_24.491620	306	KGMAR-2019-400-2	SROnlyAssembly
NODE_100_length_301_cov_27.350575	301	KGMAR-2019-400-2	SROnlyAssembly
NODE_101_length_297_cov_24.552941	297	KGMAR-2019-400-2	SROnlyAssembly
NODE_102_length_282_cov_48.709677	282	KGMAR-2019-400-2	SROnlyAssembly
NODE_103_length_281_cov_13.655844	281	KGMAR-2019-400-2	SROnlyAssembly
NODE_104_length_276_cov_23.114094	276	KGMAR-2019-400-2	SROnlyAssembly
NODE_105_length_273_cov_57.773973	273	KGMAR-2019-400-2	SROnlyAssembly
NODE_106_length_272_cov_32.510345	272	KGMAR-2019-400-2	SROnlyAssembly
NODE_107_length_272_cov_20.779310	272	KGMAR-2019-400-2	SROnlyAssembly
NODE_108_length_270_cov_13.944056	270	KGMAR-2019-400-2	SROnlyAssembly
NODE_109_length_258_cov_10.564885	258	KGMAR-2019-400-2	SROnlyAssembly
NODE_110_length_256_cov_40.844961	256	KGMAR-2019-400-2	SROnlyAssembly
NODE_111_length_255_cov_82.656250	255	KGMAR-2019-400-2	SROnlyAssembly
NODE_112_length_255_cov_72.648438	255	KGMAR-2019-400-2	SROnlyAssembly
NODE_113_length_255_cov_59.546875	255	KGMAR-2019-400-2	SROnlyAssembly
NODE_114_length_255_cov_52.335938	255	KGMAR-2019-400-2	SROnlyAssembly
NODE_115_length_255_cov_36.984375	255	KGMAR-2019-400-2	SROnlyAssembly
NODE_116_length_255_cov_15.656250	255	KGMAR-2019-400-2	SROnlyAssembly
NODE_117_length_255_cov_15.328125	255	KGMAR-2019-400-2	SROnlyAssembly
NODE_118_length_252_cov_63.464000	252	KGMAR-2019-400-2	SROnlyAssembly
NODE_119_length_252_cov_14.256000	252	KGMAR-2019-400-2	SROnlyAssembly
NODE_120_length_252_cov_12.552000	252	KGMAR-2019-400-2	SROnlyAssembly
NODE_121_length_251_cov_33.669355	251	KGMAR-2019-400-2	SROnlyAssembly
NODE_122_length_249_cov_17.803279	249	KGMAR-2019-400-2	SROnlyAssembly
NODE_123_length_239_cov_33.732143	239	KGMAR-2019-400-2	SROnlyAssembly
NODE_124_length_233_cov_11.405660	233	KGMAR-2019-400-2	SROnlyAssembly
NODE_125_length_231_cov_31.711538	231	KGMAR-2019-400-2	SROnlyAssembly
NODE_126_length_222_cov_53.978947	222	KGMAR-2019-400-2	SROnlyAssembly
NODE_127_length_222_cov_39.557895	222	KGMAR-2019-400-2	SROnlyAssembly
NODE_128_length_222_cov_16.736842	222	KGMAR-2019-400-2	SROnlyAssembly
NODE_129_length_215_cov_15.431818	215	KGMAR-2019-400-2	SROnlyAssembly
NODE_130_length_205_cov_19.782051	205	KGMAR-2019-400-2	SROnlyAssembly
NODE_131_length_201_cov_21.418919	201	KGMAR-2019-400-2	SROnlyAssembly
NODE_132_length_188_cov_27.885246	188	KGMAR-2019-400-2	SROnlyAssembly
NODE_133_length_180_cov_25.698113	180	KGMAR-2019-400-2	SROnlyAssembly
NODE_134_length_178_cov_48.882353	178	KGMAR-2019-400-2	SROnlyAssembly
NODE_135_length_178_cov_20.705882	178	KGMAR-2019-400-2	SROnlyAssembly
NODE_136_length_178_cov_17.411765	178	KGMAR-2019-400-2	SROnlyAssembly
NODE_137_length_174_cov_16.510638	174	KGMAR-2019-400-2	SROnlyAssembly
NODE_138_length_172_cov_58.622222	172	KGMAR-2019-400-2	SROnlyAssembly
NODE_139_length_169_cov_92.095238	169	KGMAR-2019-400-2	SROnlyAssembly
NODE_140_length_154_cov_64.222222	154	KGMAR-2019-400-2	SROnlyAssembly
NODE_141_length_135_cov_66.750000	135	KGMAR-2019-400-2	SROnlyAssembly
NODE_142_length_133_cov_53.666667	133	KGMAR-2019-400-2	SROnlyAssembly
NODE_143_length_133_cov_52.666667	133	KGMAR-2019-400-2	SROnlyAssembly
NODE_144_length_131_cov_48.000000	131	KGMAR-2019-400-2	SROnlyAssembly
NODE_145_length_130_cov_69.666667	130	KGMAR-2019-400-2	SROnlyAssembly
NODE_146_length_128_cov_1247.000000	128	KGMAR-2019-400-2	SROnlyAssembly
NODE_147_length_128_cov_78.000000	128	KGMAR-2019-400-2	SROnlyAssembly
NODE_148_length_128_cov_36.000000	128	KGMAR-2019-400-2	SROnlyAssembly
NODE_1_length_465061_cov_21.458330	465061	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_2_length_420265_cov_25.015871	420265	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_3_length_361048_cov_24.101670	361048	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_4_length_357662_cov_26.367021	357662	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_5_length_350509_cov_19.668196	350509	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_6_length_320071_cov_19.692643	320071	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_7_length_287683_cov_20.360956	287683	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_8_length_283384_cov_20.686973	283384	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_9_length_265966_cov_21.812458	265966	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_10_length_261750_cov_25.591699	261750	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_11_length_247841_cov_22.583398	247841	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_12_length_234065_cov_27.802773	234065	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_13_length_202733_cov_27.192240	202733	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_14_length_196328_cov_23.258842	196328	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_15_length_172149_cov_28.463092	172149	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_16_length_140793_cov_26.649176	140793	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_17_length_100717_cov_28.791132	100717	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_18_length_94442_cov_28.269321	94442	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_19_length_86800_cov_27.598549	86800	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_20_length_84059_cov_20.024246	84059	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_21_length_73052_cov_21.626054	73052	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_22_length_61091_cov_41.698937	61091	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_23_length_50619_cov_26.513883	50619	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_24_length_40932_cov_24.200441	40932	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_25_length_40206_cov_27.194441	40206	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_26_length_39095_cov_21.001745	39095	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_27_length_38961_cov_42.327368	38961	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_28_length_34450_cov_27.337762	34450	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_29_length_26321_cov_26.445827	26321	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_30_length_19722_cov_41.697372	19722	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_31_length_17432_cov_41.045825	17432	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_32_length_11489_cov_40.443408	11489	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_33_length_10102_cov_42.131328	10102	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_34_length_9421_cov_39.856574	9421	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_35_length_5758_cov_117.824365	5758	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_36_length_5590_cov_60.686985	5590	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_37_length_5128_cov_43.337133	5128	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_38_length_4653_cov_27.820813	4653	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_39_length_4520_cov_41.095151	4520	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_40_length_3470_cov_615.235417	3470	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_41_length_3020_cov_22.197719	3020	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_42_length_1903_cov_44.112613	1903	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_43_length_1720_cov_153.621469	1720	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_44_length_1529_cov_20.365906	1529	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_45_length_1447_cov_95.071212	1447	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_46_length_1196_cov_126.088868	1196	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_47_length_1085_cov_1787.969729	1085	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_48_length_1072_cov_56.010582	1072	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_49_length_1058_cov_45.422785	1058	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_50_length_932_cov_46.011180	932	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_51_length_800_cov_1615.762259	800	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_52_length_775_cov_0.731481	775	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_53_length_701_cov_37.045296	701	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_54_length_680_cov_42.815552	680	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_55_length_660_cov_189.217636	660	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_56_length_617_cov_28.102041	617	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_57_length_600_cov_221.422833	600	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_58_length_600_cov_26.693446	600	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_59_length_576_cov_35.915367	576	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_60_length_544_cov_0.745803	544	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_61_length_538_cov_0.951338	538	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_62_length_537_cov_33.182927	537	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_63_length_529_cov_0.778607	529	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_64_length_529_cov_0.738806	529	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_65_length_529_cov_0.597015	529	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_66_length_517_cov_0.884615	517	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_67_length_516_cov_1.069409	516	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_68_length_515_cov_0.757732	515	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_69_length_512_cov_0.727273	512	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_70_length_511_cov_60.531250	511	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_71_length_511_cov_0.888021	511	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_72_length_510_cov_0.723238	510	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_73_length_509_cov_0.824607	509	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_74_length_507_cov_0.728947	507	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_75_length_506_cov_0.862797	506	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_76_length_506_cov_0.733509	506	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_77_length_503_cov_0.771277	503	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_78_length_498_cov_0.938005	498	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_79_length_496_cov_0.934959	496	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_80_length_496_cov_0.902439	496	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_81_length_489_cov_0.953039	489	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_82_length_486_cov_0.860724	486	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_83_length_486_cov_0.740947	486	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_84_length_485_cov_0.868715	485	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_85_length_485_cov_0.818436	485	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_86_length_483_cov_22.471910	483	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_87_length_483_cov_0.941011	483	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_88_length_483_cov_0.733146	483	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_89_length_482_cov_0.709859	482	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_90_length_481_cov_59.435028	481	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_91_length_480_cov_17.413598	480	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_92_length_480_cov_0.866856	480	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_93_length_478_cov_0.934473	478	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_94_length_477_cov_0.982857	477	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_95_length_476_cov_0.982808	476	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_96_length_475_cov_0.885057	475	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_97_length_474_cov_0.913545	474	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_98_length_473_cov_1.002890	473	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_99_length_472_cov_1.008696	472	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_100_length_471_cov_1.005814	471	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_101_length_470_cov_0.924198	470	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_102_length_470_cov_0.918367	470	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_103_length_469_cov_0.964912	469	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_104_length_469_cov_0.929825	469	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_105_length_466_cov_1.011799	466	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_106_length_466_cov_0.926254	466	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_107_length_465_cov_0.884615	465	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_108_length_464_cov_0.982196	464	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_109_length_464_cov_0.777448	464	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_110_length_463_cov_0.958333	463	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_111_length_463_cov_0.922619	463	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_112_length_463_cov_0.863095	463	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_113_length_460_cov_1.027027	460	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_114_length_460_cov_1.015015	460	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_115_length_460_cov_0.894895	460	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_116_length_460_cov_0.849850	460	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_117_length_459_cov_1.048193	459	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_118_length_459_cov_0.882530	459	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_119_length_458_cov_1.126888	458	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_120_length_458_cov_1.036254	458	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_121_length_458_cov_1.012085	458	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_122_length_458_cov_1.003021	458	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_123_length_458_cov_0.930514	458	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_124_length_458_cov_0.921450	458	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_125_length_457_cov_1.430303	457	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_126_length_457_cov_0.930303	457	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_127_length_456_cov_1.003040	456	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_128_length_456_cov_0.954407	456	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_129_length_456_cov_0.936170	456	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_130_length_456_cov_0.917933	456	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_131_length_455_cov_0.987805	455	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_132_length_454_cov_1.024465	454	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_133_length_454_cov_1.012232	454	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_134_length_454_cov_0.920489	454	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_135_length_453_cov_1.006135	453	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_136_length_453_cov_0.932515	453	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_137_length_452_cov_1.067692	452	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_138_length_452_cov_0.873846	452	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_139_length_451_cov_1.046296	451	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_140_length_451_cov_0.941358	451	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_141_length_450_cov_1.040248	450	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_142_length_450_cov_0.928793	450	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_143_length_450_cov_0.851393	450	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_144_length_449_cov_0.972050	449	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_145_length_449_cov_0.916149	449	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_146_length_448_cov_1.361371	448	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_147_length_448_cov_1.021807	448	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_148_length_448_cov_0.947040	448	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_149_length_447_cov_1.087500	447	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_150_length_447_cov_1.003125	447	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_151_length_446_cov_1.065831	446	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_152_length_446_cov_1.053292	446	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_153_length_446_cov_1.043887	446	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_154_length_446_cov_0.893417	446	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_155_length_446_cov_0.789969	446	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_156_length_446_cov_0.695925	446	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_157_length_444_cov_1.085174	444	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_158_length_444_cov_0.990536	444	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_159_length_444_cov_0.845426	444	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_160_length_443_cov_1.041139	443	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_161_length_443_cov_1.028481	443	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_162_length_443_cov_0.962025	443	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_163_length_442_cov_1.012698	442	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_164_length_442_cov_0.787302	442	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_165_length_440_cov_1.019169	440	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_166_length_440_cov_1.015974	440	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_167_length_440_cov_1.000000	440	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_168_length_440_cov_0.913738	440	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_169_length_440_cov_0.869010	440	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_170_length_438_cov_0.974277	438	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_171_length_438_cov_0.903537	438	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_172_length_438_cov_0.842444	438	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_173_length_438_cov_0.665595	438	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_174_length_437_cov_1.051613	437	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_175_length_437_cov_0.932258	437	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_176_length_437_cov_0.919355	437	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_177_length_436_cov_0.928803	436	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_178_length_436_cov_0.915858	436	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_179_length_436_cov_0.847896	436	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_180_length_435_cov_0.941558	435	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_181_length_435_cov_0.928571	435	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_182_length_435_cov_0.876623	435	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_183_length_435_cov_0.694805	435	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_184_length_434_cov_1.130293	434	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_185_length_434_cov_0.970684	434	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_186_length_434_cov_0.967427	434	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_187_length_434_cov_0.951140	434	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_188_length_434_cov_0.947883	434	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_189_length_434_cov_0.925081	434	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_190_length_434_cov_0.908795	434	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_191_length_434_cov_0.872964	434	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_192_length_433_cov_0.862745	433	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_193_length_432_cov_1.019672	432	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_194_length_432_cov_1.019672	432	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_195_length_432_cov_0.934426	432	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_196_length_431_cov_1.141447	431	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_197_length_431_cov_1.108553	431	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_198_length_431_cov_1.062500	431	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_199_length_431_cov_1.036184	431	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_200_length_431_cov_0.782895	431	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_201_length_430_cov_1.148515	430	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_202_length_430_cov_1.059406	430	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_203_length_430_cov_0.953795	430	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_204_length_430_cov_0.930693	430	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_205_length_430_cov_0.871287	430	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_206_length_430_cov_0.851485	430	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_207_length_430_cov_0.709571	430	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_208_length_430_cov_0.706271	430	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_209_length_429_cov_1.000000	429	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_210_length_418_cov_18.443299	418	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_211_length_415_cov_26.586806	415	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_212_length_411_cov_16.267606	411	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_213_length_405_cov_62.356115	405	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_214_length_398_cov_25.472325	398	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_215_length_398_cov_24.461255	398	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_216_length_395_cov_34.369403	395	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_217_length_383_cov_20.402344	383	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_218_length_381_cov_73.397638	381	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_219_length_368_cov_21.182573	368	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_220_length_339_cov_1429.952830	339	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_221_length_324_cov_19.538071	324	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_222_length_322_cov_35.328205	322	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_223_length_321_cov_24.835052	321	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_224_length_320_cov_126.025907	320	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_225_length_306_cov_23.653631	306	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_226_length_294_cov_30.017964	294	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_227_length_291_cov_13.975610	291	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_228_length_273_cov_139.609589	273	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_229_length_273_cov_72.678082	273	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_230_length_269_cov_119.436620	269	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_231_length_269_cov_28.774648	269	KGVET-2020-01-2158-1	SROnlyAssembly
NODE_232_length_264_cov_129.810219	264	KGVET-2020-01-2158-1	SROnlyAssembly
