Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
NK_H12_100_SPAdescontigs	313	120	80	72	55	38	5809213	5726742	5637408	5578740	5314361	4695482	185	386799	5768032	5606187	57.19	57.33	102842	104177	29205	39086	145406.3	149604.0	16	15	51	47	8.0	6.0	19508.0	0.0	0.0	0.0	0.0	63 + 1 part	231666	98.706	1.0	0.0	0.99	0.18	386799.0	5535140.0	102839	104115	28820	39086	144797.5	148977.7	16	15	51	47	NK_H12_100__chr	spades	Chromosome	spades
NK_H12_086_SPAdescontigs	215	85	60	56	47	30	5396003	5345664	5290594	5259656	5112344	4491263	116	559709	5365795	5250356	57.43	57.54	134327	134327	37560	40000	198238.5	202597.2	11	11	39	36	3.0	2.0	205453.0	0.0	0.0	0.0	0.0	36 + 7 part	163624	99.055	1.0	0.0	4.44	0.46	559709.0	5201172.0	132213	132213	34756	37726	195580.3	199880.5	11	11	41	38	NK_H12_086__chr	spades	Chromosome	spades
NK_H12_068_SPAdescontigs	145	26	21	20	20	17	5491831	5447698	5432804	5427568	5427568	5321062	45	991834	5458993	5451076	57.48	57.58	528622	528622	105487	105487	564311.1	565130.7	4	4	13	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16 + 1 part	47410	99.258	1.0	0.0	0.24	0.06	991834.0	5411283.0	496547	496547	105487	105487	558281.9	559092.8	4	4	13	13	NK_H12_068__chr	spades	Chromosome	spades
NK_H13_003_SPAdescontigs	200	62	44	36	29	26	5740462	5696567	5654600	5593519	5474361	5385705	75	930982	5704764	5493366	57.76	57.92	307242	307242	67672	74745	386272.5	401137.2	6	6	22	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22 + 5 part	251679	99.211	1.001	0.0	0.72	0.11	930982.0	5452936.0	307242	307242	63695	74745	384733.2	399538.6	6	6	22	20	NK_H13_003__chr	spades	Chromosome	spades
NK_H14_001_SPAdescontigs	1608	61	49	47	37	29	6101097	5395713	5364144	5352275	5177424	4881616	141	416321	5439206	5220412	57.38	57.5	264321	264321	47112	64493	226939.0	236450.3	8	8	30	26	3.0	2.0	341974.0	1.0	0.0	0.0	1.0	17 + 5 part	230398	99.097	1.002	0.0	2.76	0.25	416321.0	5182953.0	264321	264321	34701	52426	224058.7	233449.3	8	8	31	27	NK_H14_001__chr	spades	Chromosome	spades
NK_H14_036_SPAdescontigs	147	37	25	24	22	19	5397953	5362518	5336877	5327457	5283938	5173735	54	1019941	5372901	5290646	57.42	57.52	326659	326659	99456	105491	427359.3	434003.6	6	6	15	14	1.0	1.0	326659.0	0.0	0.0	0.0	0.0	10 + 2 part	127257	99.116	1.0	0.0	0.11	0.06	1019941.0	5245644.0	319351	319351	97900	99456	415296.4	421753.1	6	6	16	15	NK_H14_036__chr	spades	Chromosome	spades
NK_H14_015_SPAdescontigs	2444	41	29	26	20	17	6578556	5483562	5455729	5430755	5353796	5255477	148	1189372	5540215	5271611	57.69	58.01	783672	783672	101853	124134	619938.9	651526.6	3	3	14	12	1.0	1.0	342949.0	0.0	0.0	0.0	1.0	17 + 15 part	261242	99.272	1.003	0.0	2.52	0.1	1189372.0	5247822.0	783672	783672	83794	107354	612532.1	643742.4	3	3	15	12	NK_H14_015__chr	spades	Chromosome	spades
NK_H14_037_SPAdescontigs	109	43	31	28	27	23	5502099	5480180	5457397	5439809	5415270	5280890	53	1294211	5485640	5268726	57.13	57.36	310227	310227	73266	94613	504794.9	525577.4	5	5	18	16	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8 + 5 part	264023	98.904	1.002	0.0	7.07	0.1	1294211.0	5221418.0	310227	310227	66956	86479	501842.9	522503.8	5	5	18	16	NK_H14_037__chr	spades	Chromosome	spades
NK_H14_033_SPAdescontigs	3014	72	51	44	38	29	6982620	5638007	5588907	5534920	5436643	5162678	240	441810	5726079	5513146	57.14	57.44	216681	216681	57687	72630	230367.8	239265.3	9	9	29	26	4.0	3.0	673637.0	0.0	0.0	0.0	3.0	24 + 10 part	195760	98.954	1.004	0.0	3.27	0.22	441810.0	5477038.0	188641	188641	34563	64994	212635.6	220848.2	10	10	33	29	NK_H14_033__chr	spades	Chromosome	spades
NK_H14_042_SPAdescontigs	718	192	154	118	77	37	5754807	5623909	5525914	5265375	4579758	3173238	208	183193	5635579	5537021	57.4	57.51	59092	59875	15541	17086	65994.7	67169.4	31	30	102	97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21 + 0 part	125607	99.18	1.003	0.0	0.53	0.05	183193.0	5509372.0	59092	59875	12022	15570	65676.9	66845.9	31	30	104	98	NK_H14_042__chr	spades	Chromosome	spades
NK_H14_057_SPAdescontigs	518	129	104	86	61	39	5333551	5236767	5162300	5028605	4602825	3787474	148	244278	5248427	5288424	57.61	57.54	78022	78022	20765	20658	93097.4	92393.3	21	21	67	68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	2050	98.996	1.002	0.0	0.17	0.06	244278.0	5246059.0	78022	78022	20765	20637	93084.2	92380.2	21	21	67	69	NK_H14_057__chr	spades	Chromosome	spades
NK_H14_050_SPAdescontigs	160	60	44	40	33	25	5638767	5604579	5566900	5539013	5408131	5131762	74	615099	5614438	5400413	56.97	57.25	322481	322481	62179	86708	295284.6	306987.0	7	7	24	21	3.0	2.0	491872.0	0.0	0.0	0.0	1.0	9 + 9 part	259498	98.996	1.001	0.0	1.55	0.24	615099.0	5350354.0	322481	322481	48463	73773	289020.3	300474.6	7	7	25	22	NK_H14_050__chr	spades	Chromosome	spades
NK_H14_058_SPAdescontigs	101	23	20	18	17	15	5209733	5184511	5176608	5162764	5143363	5082434	33	1098401	5190519	5191720	57.96	57.99	382018	382018	108523	108523	562079.8	561949.7	4	4	11	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	57057	98.866	1.0	0.0	0.0	0.02	1098401.0	5133359.0	382018	382018	108523	108523	561476.8	561347.0	4	4	11	11	NK_H14_058__chr	spades	Chromosome	spades
NK_H15_001_SPAdescontigs	275	108	78	63	51	34	5802380	5748777	5675224	5566424	5374472	4794548	130	338055	5762830	5467149	57.33	57.59	115434	151735	30009	41877	151325.3	159509.5	14	13	45	37	1.0	1.0	548.0	0.0	0.0	0.0	1.0	18 + 30 part	343268	98.979	1.001	0.0	2.55	0.06	338055.0	5419013.0	115434	151735	26663	40258	150090.1	158207.4	14	13	46	38	NK_H15_001__chr	spades	Chromosome	spades
NK_H15_002_SPAdescontigs	401	74	64	59	44	39	5504380	5435317	5407778	5367516	5118365	4940058	84	427660	5441943	5312012	57.44	57.55	140951	140951	51627	54669	170073.5	174233.5	12	12	39	37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7 + 3 part	171926	99.119	1.001	0.0	0.46	0.08	427660.0	5269903.0	140951	140951	47511	52987	168615.5	172739.8	12	12	39	37	NK_H15_002__chr	spades	Chromosome	spades
NK_H14_063_SPAdescontigs	674	181	131	106	64	35	5637261	5498893	5378764	5199327	4480842	3425135	219	259148	5524573	5283674	57.21	57.54	72588	76003	15466	20010	83841.1	87663.7	24	23	90	77	1.0	1.0	638.0	0.0	0.0	0.0	0.0	41 + 7 part	298373	98.609	1.003	0.0	1.15	0.04	259148.0	5225121.0	72588	76003	12597	16493	82975.7	86758.8	24	23	93	79	NK_H14_063__chr	spades	Chromosome	spades
NK_H15_021_SPAdescontigs	105	42	35	34	33	26	5576053	5552568	5535985	5526067	5505783	5250897	54	643485	5561062	5388444	57.18	57.36	246812	246812	74054	86495	304311.0	314059.5	7	7	23	21	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8 + 0 part	211111	99.253	1.0	0.0	0.19	0.04	643485.0	5349411.0	246812	246812	74054	86495	301963.6	311636.9	7	7	23	21	NK_H15_021__chr	spades	Chromosome	spades
NK_H15_032_SPAdescontigs	232	117	81	72	51	31	5537929	5491557	5405158	5336622	4974886	4253008	153	375153	5515009	5289382	57.35	57.56	123685	133491	26367	32883	145514.3	151721.4	14	13	51	44	1.0	1.0	76238.0	1.0	0.0	0.0	1.0	15 + 2 part	278017	98.798	1.002	0.0	11.08	0.67	375153.0	5234427.0	119759	123685	16405	22234	139106.1	145039.9	14	13	61	51	NK_H15_032__chr	spades	Chromosome	spades
NK_H15_014_SPAdescontigs	160	43	32	29	28	24	5530194	5486426	5462804	5440103	5420727	5282986	60	598844	5496466	5525875	57.32	57.3	297198	297198	80781	80781	318447.9	316753.1	7	7	20	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13 + 0 part	8188	99.306	1.0	0.0	0.38	0.09	598844.0	5488120.0	297198	297198	80781	80781	318446.9	316752.1	7	7	20	20	NK_H15_014__chr	spades	Chromosome	spades
NK_H15_022_SPAdescontigs	161	57	33	33	29	22	5513543	5472782	5424215	5424215	5337129	5103873	78	623913	5486917	5319161	57.23	57.44	308057	308057	83229	94270	299524.3	308970.8	7	7	20	18	1.0	1.0	3382.0	0.0	0.0	0.0	0.0	13 + 1 part	218957	98.981	1.0	0.0	1.37	0.09	623913.0	5266865.0	308057	308057	40160	72145	296401.7	305749.6	7	7	21	19	NK_H15_022__chr	spades	Chromosome	spades
NK_H15_025_SPAdescontigs	221	95	76	65	54	37	5772856	5723200	5672995	5590442	5403731	4764557	119	415019	5738703	5473021	57.23	57.54	113484	123230	36372	46107	149245.6	156490.5	15	14	47	41	0.0	0.0	0.0	1.0	0.0	0.0	0.0	30 + 0 part	323757	98.896	1.0	0.0	0.79	0.09	415019.0	5414384.0	113290	123230	27595	40238	147398.5	154553.8	15	14	48	41	NK_H15_025__chr	spades	Chromosome	spades
NK_H15_042_SPAdescontigs	219	84	69	60	50	35	5579112	5525284	5493583	5424258	5263281	4711497	118	424213	5548287	5318047	57.26	57.56	163110	164240	37953	44257	180310.2	188116.5	11	10	42	37	0.0	0.0	0.0	3.0	0.0	0.0	3.0	12 + 11 part	297759	98.633	1.001	0.0	0.99	0.11	424213.0	5249701.0	163110	164240	26321	40581	178130.7	185842.8	11	10	44	38	NK_H15_042__chr	spades	Chromosome	spades
NK_H15_047_SPAdescontigs	406	103	91	78	57	40	5471336	5391575	5362018	5262692	4941280	4310872	123	431995	5405416	5228927	57.33	57.55	93700	97814	28749	38849	132052.5	136509.6	17	16	55	50	1.0	1.0	34163.0	0.0	0.0	0.0	2.0	16 + 4 part	220752	99.021	1.001	0.0	1.2	0.15	431995.0	5184238.0	93700	97814	20648	28749	130439.4	134842.1	17	16	58	52	NK_H15_047__chr	spades	Chromosome	spades
NK_H15_048_SPAdescontigs	277	93	55	45	32	25	5405446	5340583	5253109	5178556	4955277	4705088	127	764126	5363265	5206010	57.23	57.44	217628	217628	42371	53682	290773.5	299556.7	7	7	28	25	1.0	1.0	502164.0	0.0	0.0	0.0	1.0	33 + 7 part	215215	98.784	1.001	0.0	3.05	0.16	764126.0	5147386.0	208807	208807	42371	53682	267383.4	275460.1	8	8	29	26	NK_H15_048__chr	spades	Chromosome	spades
NK_H15_056_SPAdescontigs	173	82	60	58	49	30	5618152	5583301	5539272	5526207	5351602	4656103	99	337209	5593603	5449654	57.14	57.4	179177	196027	37068	39250	171071.8	175590.6	12	11	39	36	1.0	1.0	267710.0	0.0	0.0	0.0	1.0	8 + 8 part	210384	98.641	1.001	0.0	4.11	0.07	337209.0	5383077.0	179177	179177	32847	38234	165241.1	169605.9	12	12	41	38	NK_H15_056__chr	spades	Chromosome	spades
NK_H15_060_SPAdescontigs	122	30	24	21	21	16	5282002	5257268	5246408	5225074	5225074	5048592	37	1061879	5261707	5302709	57.5	57.48	468392	468392	94379	94346	582622.4	578117.5	4	4	12	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	4779	99.129	1.0	0.0	0.06	0.02	1061879.0	5256928.0	468392	468392	94379	94346	582618.1	578113.1	4	4	12	13	NK_H15_060__chr	spades	Chromosome	spades
NK_H16_016_SPAdescontigs	115	32	26	22	20	16	5518569	5486820	5467924	5442558	5409275	5288361	49	974973	5498806	5396720	57.24	57.35	454604	454604	196567	196567	477220.8	486248.0	5	5	12	12	2.0	1.0	974973.0	0.0	0.0	0.0	0.0	12 + 2 part	143498	99.189	1.0	0.0	1.89	0.22	833838.0	5354391.0	454535	454535	135479	135479	433289.6	441485.9	5	5	13	13	NK_H16_016__chr	spades	Chromosome	spades
NK_H16_005_SPAdescontigs	557	37	26	23	20	13	5603542	5379853	5352836	5327617	5280953	5026964	73	1044234	5399773	5206014	57.14	57.44	399752	399752	94454	172760	531585.9	551370.7	4	4	12	11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26 + 6 part	226646	99.212	1.001	0.0	1.59	0.19	1044234.0	5168844.0	399752	399752	94454	172760	530519.9	550264.9	4	4	12	11	NK_H16_005__chr	spades	Chromosome	spades
NK_H16_023_SPAdescontigs	160	75	53	48	40	35	5731065	5701750	5646197	5614275	5484657	5335472	89	394164	5711727	5531973	57.3	57.5	169577	169577	69724	71362	191571.0	197795.9	11	11	32	30	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8 + 17 part	238752	98.854	1.001	0.0	1.13	0.09	394164.0	5472974.0	169576	169576	55128	71270	189616.6	195777.9	11	11	33	30	NK_H16_023__chr	spades	Chromosome	spades
NK_H17_017_SPAdescontigs	516	114	91	83	53	34	5313830	5210130	5153339	5095326	4583607	3855309	140	312788	5228342	5208097	57.47	57.57	94562	94562	21009	22625	121179.3	121650.4	16	16	59	58	1.0	1.0	1397.0	0.0	0.0	0.0	0.0	13 + 0 part	63926	98.987	1.002	0.0	0.1	0.02	312788.0	5164268.0	94562	94562	21009	22625	121008.2	121478.6	16	16	59	58	NK_H17_017__chr	spades	Chromosome	spades
NK_H16_012_SPAdescontigs	891	43	36	31	25	21	5789175	5394813	5380003	5341210	5227815	5096019	216	661944	5495019	5208058	57.22	57.57	321497	323892	67831	94333	323125.7	340929.7	7	6	19	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144 + 12 part	317411	99.147	1.002	0.0	3.52	0.1	661944.0	5172105.0	321497	323892	52221	86671	320547.7	338209.7	7	6	20	16	NK_H16_012__chr	spades	Chromosome	spades
NK_H17_002_SPAdescontigs	343	134	95	81	59	42	5635322	5565873	5464120	5358144	5000670	4389606	162	239786	5583938	5253206	57.19	57.51	97843	99887	21717	37264	102959.3	109441.5	21	19	61	50	1.0	1.0	710.0	0.0	0.0	0.0	3.0	16 + 36 part	402308	98.47	1.002	0.0	1.66	0.04	239786.0	5180849.0	97843	99887	17377	33270	101387.3	107770.5	21	19	64	51	NK_H17_002__chr	spades	Chromosome	spades
NK_H17_023_SPAdescontigs	314	100	62	45	36	25	5663633	5581409	5498777	5380889	5241340	4786919	142	735600	5610200	5328756	56.81	57.16	238063	238063	42854	49513	265414.2	279432.3	8	8	31	26	3.0	3.0	5194.0	0.0	0.0	0.0	1.0	39 + 10 part	345894	98.684	1.001	0.0	3.0	0.17	735600.0	5263723.0	238063	238063	20902	46512	263260.0	277164.4	8	8	33	26	NK_H17_023__chr	spades	Chromosome	spades
NK_H17_018_SPAdescontigs	134	44	33	33	32	23	5281590	5249209	5226564	5226564	5205637	4918824	56	561715	5256923	5190210	57.47	57.54	320313	353452	69152	73572	303361.0	307260.3	7	6	21	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 2 part	107717	99.177	1.0	0.0	0.89	0.06	561715.0	5148863.0	320313	353452	69152	73572	302258.5	306143.6	7	6	21	20	NK_H17_018__chr	spades	Chromosome	spades
NK_H17_034_SPAdescontigs	321	142	101	81	58	35	5558926	5486942	5395384	5248361	4859618	4078454	176	350133	5510303	5222696	57.19	57.4	100823	105556	21272	29153	115499.0	121859.4	18	17	63	53	2.0	2.0	51616.0	0.0	0.0	0.0	5.0	21 + 23 part	377033	98.033	1.002	0.0	4.68	0.25	350133.0	5132592.0	100823	105556	10008	23315	113707.0	119968.7	18	17	70	55	NK_H17_034__chr	spades	Chromosome	spades
NK_H16_021_SPAdescontigs	102	27	19	18	15	11	5456786	5431498	5415083	5406456	5353135	5213449	37	1221430	5437668	5260883	57.3	57.58	800176	800176	372564	372564	743429.1	768411.1	3	3	7	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 5 part	210246	99.312	1.0	0.0	1.91	0.15	1221315.0	5227217.0	800176	800176	372564	372564	742065.2	767001.3	3	3	7	7	NK_H16_021__chr	spades	Chromosome	spades
NK_H18_003_SPAdescontigs	212	61	45	40	35	24	5596341	5533069	5492304	5461288	5376660	4997829	98	683362	5556259	5395861	57.26	57.41	269562	269562	48098	82088	289207.0	297804.0	7	7	25	23	1.0	1.0	75769.0	0.0	0.0	0.0	0.0	26 + 7 part	204405	99.082	1.001	0.0	1.79	0.19	683362.0	5351232.0	269562	269562	35803	72771	287178.9	295715.6	7	7	26	23	NK_H18_003__chr	spades	Chromosome	spades
NK_H18_019_SPAdescontigs	235	82	65	58	42	32	5468951	5408972	5365518	5312886	5019767	4680851	107	604685	5426589	5252654	57.31	57.59	146667	171414	30236	49125	203039.9	209763.3	11	10	38	33	1.0	1.0	637.0	0.0	0.0	0.0	0.0	14 + 14 part	232027	98.791	1.001	0.0	1.23	0.15	604685.0	5193647.0	146667	171414	23868	34909	201836.1	208519.6	11	10	39	34	NK_H18_019__chr	spades	Chromosome	spades
NK_H18_050_SPAdescontigs	192	102	68	56	43	32	5218544	5182952	5113611	5030297	4781881	4342359	127	502741	5199326	5269300	57.62	57.46	156592	156592	35267	28626	162120.1	159967.2	13	13	40	42	2.0	2.0	115982.0	0.0	0.0	0.0	0.0	1 + 0 part	542	98.595	1.0	0.0	1.0	0.17	502741.0	5197382.0	156592	156592	35179	28626	162023.5	159871.9	13	13	40	42	NK_H18_050__chr	spades	Chromosome	spades
NK_H18_054_SPAdescontigs	182	80	61	51	41	32	5363835	5327410	5288117	5211669	5022876	4708816	101	508024	5341481	5396450	57.39	57.31	132928	132928	40165	38881	180182.6	178347.3	12	12	35	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.917	1.001	0.0	1.89	0.3	508024.0	5340880.0	132928	132928	40024	38881	180171.2	178336.0	12	12	35	36	NK_H18_054__chr	spades	Chromosome	spades
NK_H18_026_SPAdescontigs	175	73	55	47	42	27	5553309	5517300	5477332	5423122	5343361	4811064	99	741341	5533575	5327146	57.17	57.37	239387	240235	39449	55244	257545.5	267525.5	9	8	31	27	0.0	0.0	0.0	1.0	0.0	0.0	0.0	31 + 2 part	254449	99.065	1.0	0.0	1.57	0.13	741341.0	5277873.0	239387	240229	34606	45292	253373.6	263192.0	9	8	34	29	NK_H18_026__chr	spades	Chromosome	spades
NK_H1_001_SPAdescontigs	502	82	69	64	55	37	5506080	5411163	5381720	5346338	5188883	4593562	92	569784	5417712	5228768	57.31	57.53	101578	105815	34844	41402	187050.7	193809.9	13	12	45	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17 + 1 part	226769	99.16	1.001	0.0	1.75	0.21	569784.0	5190903.0	101578	105815	28574	37430	185503.4	192206.7	13	12	46	41	NK_H1_001__chr	spades	Chromosome	spades
NK_H18_074_SPAdescontigs	149	80	56	47	38	27	5427577	5400471	5346946	5276869	5142589	4767401	96	464809	5410426	5210118	57.44	57.68	196523	232597	40279	62276	224969.5	233618.7	9	8	30	26	1.0	1.0	10151.0	0.0	0.0	0.0	0.0	26 + 2 part	241117	99.157	1.0	0.0	1.08	0.21	464809.0	5168016.0	196523	232597	39994	62139	223955.7	232565.9	9	8	30	26	NK_H18_074__chr	spades	Chromosome	spades
NK_H18_072_SPAdescontigs	170	93	73	63	45	30	5388287	5356910	5308552	5233230	4932098	4378485	107	369704	5367046	5456338	57.14	57.04	157040	142664	31575	25828	166218.5	163498.4	11	12	42	45	1.0	1.0	1785.0	0.0	0.0	0.0	0.0	2 + 0 part	1135	98.281	1.001	0.0	0.26	0.0	369704.0	5365527.0	157040	142664	31575	25828	166216.1	163496.1	11	12	42	45	NK_H18_072__chr	spades	Chromosome	spades
NK_H1_012_SPAdescontigs	134	45	35	32	29	23	5184663	5155623	5136987	5113342	5057861	4855578	57	456459	5162959	5201277	57.51	57.48	271874	271874	74956	68287	260941.8	259019.4	8	8	20	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	3047	99.168	1.0	0.0	0.43	0.14	456459.0	5159691.0	271874	271874	74956	68287	260929.6	259007.3	8	8	20	21	NK_H1_012__chr	spades	Chromosome	spades
NK_H1_002_SPAdescontigs	160	64	47	43	35	28	5496381	5466313	5420927	5389504	5222694	4993703	76	462312	5474597	5338150	57.3	57.43	259988	286573	53686	73251	253034.2	259501.9	8	7	27	25	2.0	2.0	121882.0	0.0	0.0	0.0	0.0	5 + 8 part	190508	98.903	1.001	0.0	0.85	0.11	462312.0	5282744.0	259988	286573	53686	73251	251552.9	257982.8	8	7	27	25	NK_H1_002__chr	spades	Chromosome	spades
NK_H1_037_SPAdescontigs	168	60	54	53	40	32	5318550	5287904	5268573	5258774	5031806	4718249	71	367193	5294737	5179409	57.4	57.53	151798	151798	47090	60739	179213.0	183203.5	11	11	33	31	1.0	1.0	80914.0	0.0	0.0	0.0	0.0	6 + 5 part	162423	99.032	1.0	0.0	3.04	0.06	367193.0	5131470.0	151798	151798	39781	60739	178070.7	182035.8	11	11	34	31	NK_H1_037__chr	spades	Chromosome	spades
NK_H17_042_SPAdescontigs	412	115	66	60	41	27	5551797	5460904	5335727	5295574	4989173	4515754	158	376344	5489658	5439825	57.15	57.15	173830	173830	26312	29599	178610.7	180246.9	11	11	40	38	0.0	0.0	0.0	1.0	0.0	0.0	2.0	20 + 8 part	143404	98.137	1.001	0.0	2.79	0.15	376344.0	5343206.0	173830	173830	25953	26312	178010.0	179640.8	11	11	40	39	NK_H17_042__chr	spades	Chromosome	spades
NK_H1_011_SPAdescontigs	587	119	107	95	67	38	5597365	5489026	5455965	5373631	4880447	3813014	131	262438	5497850	5379284	57.18	57.37	76468	76468	23715	26321	97634.4	99786.4	21	21	70	66	2.0	2.0	46263.0	0.0	0.0	0.0	0.0	4 + 2 part	155307	99.01	1.003	0.0	3.39	0.17	262438.0	5340376.0	76468	76468	19465	22064	96031.4	98148.1	21	21	75	69	NK_H1_011__chr	spades	Chromosome	spades
NK_H1_040_SPAdescontigs	169	49	41	39	36	29	5601918	5559178	5542940	5525068	5473757	5223614	65	476385	5570018	5327227	57.14	57.46	215028	215028	86128	95798	230180.6	240671.2	9	9	27	24	1.0	1.0	189238.0	0.0	0.0	0.0	1.0	7 + 3 part	298371	98.894	1.001	0.0	0.82	0.09	476385.0	5271505.0	215028	215028	42549	86128	225477.4	235753.6	9	9	28	25	NK_H1_040__chr	spades	Chromosome	spades
NK_H2_019_SPAdescontigs	449	22	18	18	18	15	5798305	5611152	5602080	5602080	5602080	5491636	46	804537	5624727	5495823	57.3	57.45	505597	505597	156520	183698	498968.9	510672.2	5	5	12	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13 + 0 part	163992	99.288	1.0	0.0	0.73	0.09	804537.0	5457800.0	505597	505597	111448	183698	494612.1	506213.2	5	5	12	11	NK_H2_019__chr	spades	Chromosome	spades
NK_H19_011_SPAdescontigs	2920	74	58	55	47	30	6854801	5550517	5515312	5496444	5343931	4746133	209	520187	5620055	5412704	57.06	57.44	177263	196792	36365	41389	193763.8	201186.6	11	10	38	33	0.0	0.0	0.0	0.0	0.0	0.0	1.0	21 + 8 part	217661	98.666	1.004	0.0	5.74	0.13	520187.0	5361424.0	177263	196792	31576	39250	192499.0	199873.3	11	10	39	34	NK_H19_011__chr	spades	Chromosome	spades
NK_H18_038_SPAdescontigs	159	86	66	58	49	33	5462418	5434370	5377250	5313633	5165437	4562488	104	605387	5446006	5298170	57.36	57.57	117092	122462	40461	42516	200631.6	206229.9	11	10	41	38	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7 + 14 part	219129	98.591	1.001	0.0	0.44	0.0	605387.0	5226653.0	117092	122462	33245	41272	199437.2	205002.2	11	10	42	38	NK_H18_038__chr	spades	Chromosome	spades
NK_H18_005_SPAdescontigs	190	56	49	46	38	30	5465714	5407650	5393933	5370038	5237053	4962276	90	445731	5429296	5476930	56.99	56.97	183712	183712	56815	50428	206146.2	204353.3	10	10	29	30	1.0	1.0	27583.0	0.0	0.0	0.0	0.0	22 + 0 part	13614	98.833	1.0	0.0	0.74	0.04	445731.0	5415581.0	183712	183712	56815	50428	206133.1	204340.3	10	10	29	30	NK_H18_005__chr	spades	Chromosome	spades
NK_H3_015_SPAdescontigs	146	41	31	29	26	23	5517535	5481829	5457547	5441624	5391281	5281140	48	583303	5485933	5304903	57.31	57.45	297878	297878	95769	122844	299213.4	309424.1	7	7	19	17	1.0	1.0	250071.0	0.0	0.0	0.0	0.0	7 + 8 part	221769	99.174	1.001	0.0	0.66	0.04	583303.0	5263959.0	297878	297878	95769	99512	295081.5	305151.2	7	7	19	18	NK_H3_015__chr	spades	Chromosome	spades
NK_H1_041_SPAdescontigs	181	50	36	32	24	18	5422864	5380685	5341541	5314567	5182630	4979258	67	806010	5391294	5206175	57.12	57.44	348640	350873	86573	94426	408172.5	422686.1	6	5	16	15	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23 + 6 part	225812	99.166	1.001	0.0	1.22	0.08	806010.0	5165482.0	348640	350873	86573	94426	407271.6	421753.2	6	5	16	15	NK_H1_041__chr	spades	Chromosome	spades
NK_H1_044_SPAdescontigs	188	34	30	30	26	21	5542910	5485716	5474723	5474723	5401082	5200441	65	963174	5504011	5531653	57.45	57.43	316825	316825	87803	86544	393999.3	392030.5	6	6	18	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13 + 0 part	7212	99.276	1.001	0.0	1.67	0.16	963174.0	5494913.0	316825	316825	87803	86544	393985.7	392017.0	6	6	18	19	NK_H1_044__chr	spades	Chromosome	spades
NK_H18_073_SPAdescontigs	206	103	82	74	54	41	5514757	5477688	5432321	5371751	4980640	4494597	126	349325	5493068	5348414	57.37	57.49	105398	105398	27779	34552	122374.8	125684.5	17	17	53	49	0.0	0.0	0.0	1.0	0.0	0.0	0.0	19 + 1 part	191878	99.037	1.001	0.0	2.62	0.21	349325.0	5299768.0	105398	105398	22951	27779	120777.7	124044.2	17	17	56	51	NK_H18_073__chr	spades	Chromosome	spades
NK_H1_050_SPAdescontigs	174	35	28	27	26	23	5290137	5239480	5222778	5217191	5205241	5106454	59	478399	5253526	5290296	57.42	57.4	271616	271616	99500	86898	290914.9	288892.9	7	7	18	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 0 part	6004	99.145	1.0	0.0	1.24	0.04	478398.0	5246966.0	271534	271534	99500	86898	290894.5	288872.6	7	7	18	19	NK_H1_050__chr	spades	Chromosome	spades
