PlasmidTool	Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	SRAssemblerUsed
SRonlyContigs	truth	KGVET-2020-01-2677-1	24_length=19985_depth=0.82x	19985	KGVET-2020-01-2677-1__chr	5287320	19985	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	25_length=15420_depth=0.84x	15420	KGVET-2020-01-2677-1__chr	5287320	15420	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	26_length=6094_depth=9.14x_circular=true	6094	KGVET-2020-01-2677-1__pl_2	6094	2901	100.0	48	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	26_length=6094_depth=9.14x_circular=true	6094	KGVET-2020-01-2677-1__pl_2	6094	3193	100.0	52	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	27_length=6050_depth=0.94x	6050	KGVET-2020-01-2677-1__chr	5287320	6050	99.851	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	28_length=5463_depth=1.79x_circular=true	5463	KGVET-2020-01-2677-1__pl_3	5463	2317	100.0	42	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	28_length=5463_depth=1.79x_circular=true	5463	KGVET-2020-01-2677-1__pl_3	5463	3146	100.0	58	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	29_length=5408_depth=0.82x	5408	KGVET-2020-01-2677-1__chr	5287320	5408	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	30_length=4896_depth=0.94x	4896	KGVET-2020-01-2677-1__chr	5287320	4896	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	31_length=4446_depth=1.19x	4446	KGVET-2020-01-2677-1__chr	5287320	4446	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	32_length=2667_depth=1.32x	2667	KGVET-2020-01-2677-1__pl_1	61089	2667	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	33_length=2665_depth=0.92x	2665	KGVET-2020-01-2677-1__chr	5287320	2665	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	34_length=1400_depth=4.44x	1400	KGVET-2020-01-2677-1__chr	5287320	1400	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	35_length=1235_depth=9.13x	1235	KGVET-2020-01-2677-1__chr	5287320	1235	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	36_length=1194_depth=9.25x	1194	KGVET-2020-01-2677-1__chr	5287320	1194	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	37_length=746_depth=0.65x	746	KGVET-2020-01-2677-1__chr	5287320	746	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	38_length=600_depth=9.49x	600	KGVET-2020-01-2677-1__chr	5287320	600	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	39_length=548_depth=1.99x	548	KGVET-2020-01-2677-1__chr	5287320	548	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	40_length=533_depth=8.42x	533	KGVET-2020-01-2677-1__chr	5287320	533	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	41_length=529_depth=1.33x	529	KGVET-2020-01-2677-1__pl_1	61089	518	94.981	94	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	42_length=494_depth=9.27x	494	KGVET-2020-01-2677-1__chr	5287320	494	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	43_length=477_depth=1.11x	477	KGVET-2020-01-2677-1__chr	5287320	477	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	44_length=477_depth=1.02x	477	KGVET-2020-01-2677-1__chr	5287320	477	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	45_length=445_depth=2.03x	445	KGVET-2020-01-2677-1__chr	5287320	445	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	46_length=440_depth=2.45x	440	KGVET-2020-01-2677-1__chr	5287320	440	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	47_length=391_depth=8.65x	391	KGVET-2020-01-2677-1__chr	5287320	391	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	48_length=379_depth=0.80x	379	KGVET-2020-01-2677-1__chr	5287320	379	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	49_length=379_depth=1.27x	379	KGVET-2020-01-2677-1__chr	5287320	379	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	50_length=340_depth=0.64x	340	KGVET-2020-01-2677-1__chr	5287320	340	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	51_length=329_depth=3.63x	329	KGVET-2020-01-2677-1__chr	5287320	329	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	52_length=288_depth=1.86x	288	KGVET-2020-01-2677-1__chr	5287320	288	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	53_length=250_depth=1.30x	250	KGVET-2020-01-2677-1__chr	5287320	250	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	54_length=250_depth=1.23x	250	KGVET-2020-01-2677-1__chr	5287320	250	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	55_length=246_depth=0.90x	246	KGVET-2020-01-2677-1__chr	5287320	246	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	56_length=246_depth=0.86x	246	KGVET-2020-01-2677-1__chr	5287320	246	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	57_length=244_depth=1.22x	244	KGVET-2020-01-2677-1__chr	5287320	244	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	58_length=244_depth=0.87x	244	KGVET-2020-01-2677-1__chr	5287320	244	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	59_length=234_depth=1.24x	234	KGVET-2020-01-2677-1__chr	5287320	234	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	60_length=233_depth=1.63x	233	KGVET-2020-01-2677-1__chr	5287320	233	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	61_length=225_depth=0.89x	225	KGVET-2020-01-2677-1__chr	5287320	225	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	62_length=212_depth=2.51x	212	KGVET-2020-01-2677-1__chr	5287320	212	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	63_length=197_depth=2.62x	197	KGVET-2020-01-2677-1__chr	5287320	197	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	64_length=194_depth=1.00x	194	KGVET-2020-01-2677-1__chr	5287320	194	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	65_length=189_depth=1.79x	189	KGVET-2020-01-2677-1__chr	5287320	189	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	66_length=185_depth=0.70x	185	KGVET-2020-01-2677-1__chr	5287320	185	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	67_length=182_depth=2.20x	182	KGVET-2020-01-2677-1__chr	5287320	182	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	68_length=180_depth=4.34x	180	KGVET-2020-01-2677-1__chr	5287320	180	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	69_length=179_depth=2.57x	179	KGVET-2020-01-2677-1__chr	5287320	179	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	70_length=166_depth=2.07x	166	KGVET-2020-01-2677-1__chr	5287320	166	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	71_length=164_depth=2.35x	164	KGVET-2020-01-2677-1__chr	5287320	164	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	72_length=159_depth=1.90x	159	KGVET-2020-01-2677-1__chr	5287320	159	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	73_length=156_depth=2.51x	156	KGVET-2020-01-2677-1__chr	5287320	156	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	74_length=147_depth=3.10x	147	KGVET-2020-01-2677-1__chr	5287320	147	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	75_length=144_depth=0.91x	144	KGVET-2020-01-2677-1__chr	5287320	144	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	76_length=142_depth=4.24x	142	KGVET-2020-01-2677-1__chr	5287320	142	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	77_length=140_depth=1.30x	140	KGVET-2020-01-2677-1__chr	5287320	140	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	78_length=139_depth=1.97x	139	KGVET-2020-01-2677-1__chr	5287320	139	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	79_length=133_depth=2.11x	133	KGVET-2020-01-2677-1__chr	5287320	133	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	80_length=131_depth=7.06x	131	KGVET-2020-01-2677-1__chr	5287320	131	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	81_length=128_depth=1.91x	128	KGVET-2020-01-2677-1__chr	5287320	128	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	82_length=125_depth=3.75x	125	KGVET-2020-01-2677-1__chr	5287320	125	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	83_length=119_depth=1.62x	119	KGVET-2020-01-2677-1__chr	5287320	119	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	84_length=115_depth=9.34x	115	KGVET-2020-01-2677-1__chr	5287320	115	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	85_length=102_depth=1.74x	102	KGVET-2020-01-2677-1__chr	5287320	102	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	86_length=102_depth=1.41x	102	KGVET-2020-01-2677-1__chr	5287320	102	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	87_length=102_depth=3.86x	102	KGVET-2020-01-2677-1__chr	5287320	102	100.0	100	unicycler
SRonlyContigs	truth	KGVET-2020-01-2677-1	88_length=101_depth=1.05x	101	KGVET-2020-01-2677-1__chr	5287320	101	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	1_length=866062_depth=0.95x	866062	2018-01-1439__chr	5280837	866062	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	2_length=705784_depth=0.85x	705784	2018-01-1439__chr	5280837	705784	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	3_length=693048_depth=1.27x	693048	2018-01-1439__chr	5280837	693048	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	4_length=480251_depth=1.44x	480251	2018-01-1439__chr	5280837	430077	100.0	90	unicycler
SRonlyContigs	truth	2018-01-1439	4_length=480251_depth=1.44x	480251	2018-01-1439__chr	5280837	50174	100.0	10	unicycler
SRonlyContigs	truth	2018-01-1439	5_length=437614_depth=0.87x	437614	2018-01-1439__chr	5280837	437614	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	6_length=396833_depth=1.00x	396833	2018-01-1439__chr	5280837	396833	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	7_length=368174_depth=1.17x	368174	2018-01-1439__chr	5280837	368174	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	8_length=214392_depth=1.26x	214392	2018-01-1439__chr	5280837	214392	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	9_length=210467_depth=1.08x	210467	2018-01-1439__chr	5280837	210467	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	10_length=143051_depth=1.29x	143051	2018-01-1439__chr	5280837	143051	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	11_length=123883_depth=1.40x	123883	2018-01-1439__chr	5280837	123883	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	12_length=109330_depth=0.86x	109330	2018-01-1439__pl_2	109457	42292	100.0	39	unicycler
SRonlyContigs	truth	2018-01-1439	12_length=109330_depth=0.86x	109330	2018-01-1439__pl_2	109457	67038	100.0	61	unicycler
SRonlyContigs	truth	2018-01-1439	13_length=106937_depth=1.34x	106937	2018-01-1439__chr	5280837	106937	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	14_length=99276_depth=1.45x	99276	2018-01-1439__chr	5280837	99276	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	15_length=92631_depth=1.40x	92631	2018-01-1439__chr	5280837	92631	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	16_length=77961_depth=0.78x	77961	2018-01-1439__pl_1	154959	77961	99.992	100	unicycler
SRonlyContigs	truth	2018-01-1439	17_length=66013_depth=1.34x	66013	2018-01-1439__chr	5280837	66013	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	18_length=49912_depth=0.65x	49912	2018-01-1439__chr	5280837	49912	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	19_length=39944_depth=1.29x	39944	2018-01-1439__chr	5280837	39944	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	20_length=34189_depth=1.37x	34189	2018-01-1439__chr	5280837	34189	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	21_length=33270_depth=0.81x	33270	2018-01-1439__pl_1	154959	33270	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	22_length=26053_depth=1.13x	26053	2018-01-1439__chr	5280837	26053	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	23_length=20469_depth=1.15x	20469	2018-01-1439__chr	5280837	20469	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	24_length=15009_depth=1.05x	15009	2018-01-1439__chr	5280837	15009	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	25_length=11491_depth=1.42x	11491	2018-01-1439__chr	5280837	11491	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	26_length=11191_depth=0.94x	11191	2018-01-1439__pl_1	154959	4352	100.0	39	unicycler
SRonlyContigs	truth	2018-01-1439	26_length=11191_depth=0.94x	11191	2018-01-1439__pl_1	154959	6839	100.0	61	unicycler
SRonlyContigs	truth	2018-01-1439	27_length=9294_depth=3.10x_circular=true	9294	2018-01-1439__pl_3	9294	4541	100.0	49	unicycler
SRonlyContigs	truth	2018-01-1439	27_length=9294_depth=3.10x_circular=true	9294	2018-01-1439__pl_3	9294	4753	100.0	51	unicycler
SRonlyContigs	truth	2018-01-1439	28_length=8606_depth=0.90x	8606	2018-01-1439__pl_1	154959	8606	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	29_length=8526_depth=0.68x	8526	2018-01-1439__chr	5280837	8526	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	30_length=6284_depth=0.64x	6284	2018-01-1439__pl_1	154959	6284	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	31_length=5631_depth=3.62x_circular=true	5631	2018-01-1439__pl_4	5631	1981	100.0	35	unicycler
SRonlyContigs	truth	2018-01-1439	31_length=5631_depth=3.62x_circular=true	5631	2018-01-1439__pl_4	5631	3650	100.0	65	unicycler
SRonlyContigs	truth	2018-01-1439	32_length=5578_depth=0.79x	5578	2018-01-1439__chr	5280837	5578	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	33_length=5077_depth=0.65x	5077	2018-01-1439__pl_1	154959	5077	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	34_length=4448_depth=1.38x	4448	2018-01-1439__chr	5280837	4448	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	35_length=2255_depth=15.39x_circular=true	2255	2018-01-1439__pl_5	2255	1719	100.0	76	unicycler
SRonlyContigs	truth	2018-01-1439	35_length=2255_depth=15.39x_circular=true	2255	2018-01-1439__pl_5	2255	536	100.0	24	unicycler
SRonlyContigs	truth	2018-01-1439	36_length=1631_depth=0.79x	1631	2018-01-1439__pl_1	154959	1631	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	37_length=1508_depth=1.03x	1508	2018-01-1439__pl_1	154959	1508	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	38_length=1400_depth=5.18x	1400	2018-01-1439__chr	5280837	1400	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	39_length=1195_depth=2.49x	1195	2018-01-1439__chr	5280837	1195	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	40_length=1112_depth=0.92x	1112	2018-01-1439__pl_1	154959	1112	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	41_length=907_depth=1.40x	907	2018-01-1439__chr	5280837	907	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	42_length=904_depth=1.21x	904	2018-01-1439__chr	5280837	904	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	43_length=716_depth=10.20x	716	2018-01-1439__chr	5280837	716	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	44_length=688_depth=1.10x	688	2018-01-1439__chr	5280837	688	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	45_length=616_depth=9.78x	616	2018-01-1439__chr	5280837	616	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	46_length=600_depth=9.89x	600	2018-01-1439__chr	5280837	600	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	47_length=542_depth=10.64x	542	2018-01-1439__chr	5280837	542	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	48_length=533_depth=9.25x	533	2018-01-1439__chr	5280837	533	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	49_length=486_depth=10.16x	486	2018-01-1439__chr	5280837	486	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	50_length=374_depth=2.34x	374	2018-01-1439__chr	5280837	374	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	51_length=363_depth=9.74x	363	2018-01-1439__chr	5280837	363	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	52_length=352_depth=0.61x	352	2018-01-1439__pl_1	154959	352	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	53_length=331_depth=1.97x	331	2018-01-1439__chr	5280837	331	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	54_length=313_depth=3.87x	313	2018-01-1439__chr	5280837	313	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	55_length=275_depth=7.78x	275	2018-01-1439__chr	5280837	275	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	56_length=257_depth=2.59x	257	2018-01-1439__chr	5280837	257	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	57_length=252_depth=10.75x	252	2018-01-1439__chr	5280837	252	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	58_length=221_depth=2.93x	221	2018-01-1439__chr	5280837	221	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	59_length=212_depth=10.50x	212	2018-01-1439__chr	5280837	212	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	60_length=205_depth=2.27x	205	2018-01-1439__chr	5280837	205	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	61_length=203_depth=1.99x	203	2018-01-1439__chr	5280837	203	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	62_length=199_depth=1.85x	199	2018-01-1439__chr	5280837	199	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	63_length=197_depth=3.03x	197	2018-01-1439__chr	5280837	197	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	64_length=182_depth=3.94x	182	2018-01-1439__chr	5280837	182	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	65_length=180_depth=2.88x	180	2018-01-1439__pl_1	154959	180	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	66_length=175_depth=1.89x	175	2018-01-1439__chr	5280837	175	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	67_length=174_depth=4.08x	174	2018-01-1439__chr	5280837	174	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	68_length=170_depth=2.79x	170	2018-01-1439__chr	5280837	170	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	69_length=167_depth=2.20x	167	2018-01-1439__chr	5280837	167	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	70_length=161_depth=2.51x	161	2018-01-1439__chr	5280837	161	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	71_length=161_depth=7.05x	161	2018-01-1439__chr	5280837	161	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	72_length=160_depth=6.06x	160	2018-01-1439__pl_1	154959	160	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	73_length=158_depth=3.17x	158	2018-01-1439__chr	5280837	158	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	74_length=156_depth=3.70x	156	2018-01-1439__chr	5280837	156	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	75_length=155_depth=9.07x	155	2018-01-1439__chr	5280837	155	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	76_length=134_depth=2.49x	134	2018-01-1439__chr	5280837	134	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	77_length=130_depth=7.96x	130	2018-01-1439__chr	5280837	130	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	78_length=127_depth=0.94x	127	2018-01-1439__chr	5280837	127	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	79_length=127_depth=1.05x	127	2018-01-1439__chr	5280837	127	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	80_length=127_depth=1.85x	127	2018-01-1439__pl_1	154959	127	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	81_length=127_depth=1.49x	127	2018-01-1439__pl_1	154959	127	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	82_length=121_depth=2.35x	121	2018-01-1439__chr	5280837	121	100.0	100	unicycler
SRonlyContigs	truth	2018-01-1439	83_length=105_depth=2.77x	105	2018-01-1439__chr	5280837	105	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	1_length=871179_depth=0.98x	871179	2018-01-2730__chr	5239870	871179	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	2_length=429368_depth=1.02x	429368	2018-01-2730__chr	5239870	429368	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	3_length=394634_depth=0.98x	394634	2018-01-2730__chr	5239870	394634	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	4_length=381446_depth=1.01x	381446	2018-01-2730__chr	5239870	381446	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	5_length=376185_depth=1.00x	376185	2018-01-2730__chr	5239870	376185	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	6_length=367260_depth=1.00x	367260	2018-01-2730__chr	5239870	367260	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	7_length=348918_depth=1.01x	348918	2018-01-2730__chr	5239870	348918	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	8_length=331400_depth=0.96x	331400	2018-01-2730__chr	5239870	331400	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	9_length=211852_depth=1.01x	211852	2018-01-2730__chr	5239870	211852	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	10_length=204141_depth=1.03x	204141	2018-01-2730__chr	5239870	204141	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	11_length=176378_depth=1.02x	176378	2018-01-2730__chr	5239870	176378	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	12_length=168865_depth=1.05x	168865	2018-01-2730__chr	5239870	168865	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	13_length=142573_depth=1.02x	142573	2018-01-2730__chr	5239870	142573	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	14_length=136152_depth=1.02x	136152	2018-01-2730__chr	5239870	136152	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	15_length=114620_depth=0.98x	114620	2018-01-2730__chr	5239870	114620	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	16_length=113000_depth=1.04x	113000	2018-01-2730__chr	5239870	113000	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	17_length=109458_depth=0.91x_circular=true	109458	2018-01-2730__pl_2	109458	104331	100.0	95	unicycler
SRonlyContigs	truth	2018-01-2730	17_length=109458_depth=0.91x_circular=true	109458	2018-01-2730__pl_2	109458	5127	100.0	5	unicycler
SRonlyContigs	truth	2018-01-2730	18_length=103594_depth=1.03x	103594	2018-01-2730__chr	5239870	103594	100.0	100	unicycler
SRonlyContigs	truth	2018-01-2730	19_length=100471_depth=1.03x	100471	2018-01-2730__chr	5239870	50172	100.0	50	unicycler
SRonlyContigs	truth	2018-01-2730	19_length=100471_depth=1.03x	100471	2018-01-2730__chr	5239870	50299	100.0	50	unicycler
