Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	geNomadPrediction	MOBPrediction	PLASMePrediction	PlasmerPrediction	PlasmidHunterPrediction	PlatonPrediction	SRAssemblerUsed
truth	KGMAR-2019-400-2	63_length=700_depth=1.17x	700	KGMAR-2019-400-2__pl_2	27680	700	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGMAR-2019-400-2	64_length=699_depth=8.60x	699	KGMAR-2019-400-2__chr	5306170	699	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGMAR-2019-400-2	65_length=660_depth=7.87x	660	KGMAR-2019-400-2__chr	5306170	660	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGMAR-2019-400-2	66_length=645_depth=1.35x	645	KGMAR-2019-400-2__pl_1	150057	645	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGMAR-2019-400-2	67_length=635_depth=6.76x	635	KGMAR-2019-400-2__chr	5306170	635	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGMAR-2019-400-2	68_length=620_depth=1.59x	620	KGMAR-2019-400-2__pl_1	150057	620	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGMAR-2019-400-2	69_length=619_depth=8.94x	619	KGMAR-2019-400-2__pl_1	150057	619	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGMAR-2019-400-2	70_length=503_depth=3.05x	503	KGMAR-2019-400-2__pl_1	150057	503	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGMAR-2019-400-2	71_length=452_depth=2.18x	452	KGMAR-2019-400-2__chr	5306170	452	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	72_length=450_depth=1.04x	450	KGMAR-2019-400-2__pl_2	27680	450	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	73_length=425_depth=8.64x	425	KGMAR-2019-400-2__chr	5306170	425	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	74_length=424_depth=5.15x	424	KGMAR-2019-400-2__pl_3	20008	424	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	75_length=410_depth=2.50x	410	KGMAR-2019-400-2__chr	5306170	410	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	76_length=377_depth=2.20x	377	KGMAR-2019-400-2__pl_1	150057	377	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	77_length=367_depth=0.84x	367	KGMAR-2019-400-2__pl_2	27680	367	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	78_length=358_depth=1.27x	358	KGMAR-2019-400-2__chr	5306170	358	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	79_length=358_depth=0.97x	358	KGMAR-2019-400-2__chr	5306170	358	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	80_length=350_depth=1.86x	350	KGMAR-2019-400-2__chr	5306170	350	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	81_length=326_depth=9.43x	326	KGMAR-2019-400-2__chr	5306170	326	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	82_length=301_depth=1.62x	301	KGMAR-2019-400-2__chr	5306170	301	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	83_length=300_depth=1.45x	300	KGMAR-2019-400-2__chr	5306170	300	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	84_length=273_depth=7.70x	273	KGMAR-2019-400-2__chr	5306170	273	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	85_length=256_depth=2.38x	256	KGMAR-2019-400-2__chr	5306170	256	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	86_length=251_depth=1.99x	251	KGMAR-2019-400-2__chr	5306170	251	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	87_length=240_depth=1.53x	240	KGMAR-2019-400-2__chr	5306170	240	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	88_length=238_depth=0.96x	238	KGMAR-2019-400-2__chr	5306170	238	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	89_length=238_depth=1.10x	238	KGMAR-2019-400-2__chr	5306170	238	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	90_length=224_depth=2.64x	224	KGMAR-2019-400-2__chr	5306170	224	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	91_length=222_depth=1.12x	222	KGMAR-2019-400-2__chr	5306170	222	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	92_length=222_depth=0.99x	222	KGMAR-2019-400-2__chr	5306170	222	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	93_length=215_depth=1.23x	215	KGMAR-2019-400-2__pl_1	150057	215	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	94_length=215_depth=1.88x	215	KGMAR-2019-400-2__pl_1	150057	215	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	95_length=211_depth=0.84x	211	KGMAR-2019-400-2__pl_2	27680	211	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	96_length=210_depth=2.33x	210	KGMAR-2019-400-2__pl_1	150057	210	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	97_length=206_depth=1.80x	206	KGMAR-2019-400-2__chr	5306170	206	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	98_length=205_depth=1.18x	205	KGMAR-2019-400-2__chr	5306170	205	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	99_length=197_depth=1.77x	197	KGMAR-2019-400-2__chr	5306170	197	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	100_length=188_depth=2.81x	188	KGMAR-2019-400-2__chr	5306170	188	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	101_length=188_depth=4.91x	188	KGMAR-2019-400-2__chr	5306170	188	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	102_length=184_depth=1.84x	184	KGMAR-2019-400-2__chr	5306170	184	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	103_length=182_depth=1.95x	182	KGMAR-2019-400-2__chr	5306170	182	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	104_length=165_depth=1.82x	165	KGMAR-2019-400-2__chr	5306170	165	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	105_length=158_depth=2.34x	158	KGMAR-2019-400-2__chr	5306170	158	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	106_length=155_depth=2.16x	155	KGMAR-2019-400-2__chr	5306170	155	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	107_length=155_depth=2.89x	155	KGMAR-2019-400-2__pl_1	150057	155	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	108_length=154_depth=2.49x	154	KGMAR-2019-400-2__chr	5306170	154	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	109_length=153_depth=1.15x	153	KGMAR-2019-400-2__pl_1	150057	153	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	110_length=147_depth=1.68x	147	KGMAR-2019-400-2__pl_2	27680	147	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	111_length=146_depth=1.84x	146	KGMAR-2019-400-2__chr	5306170	146	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	112_length=146_depth=2.29x	146	KGMAR-2019-400-2__chr	5306170	146	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	113_length=143_depth=2.37x	143	KGMAR-2019-400-2__chr	5306170	143	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	114_length=139_depth=1.53x	139	KGMAR-2019-400-2__chr	5306170	139	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	115_length=136_depth=2.24x	136	KGMAR-2019-400-2__pl_1	150057	136	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	116_length=134_depth=2.95x	134	KGMAR-2019-400-2__chr	5306170	134	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	117_length=134_depth=2.12x	134	KGMAR-2019-400-2__chr	5306170	134	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	118_length=130_depth=1.10x	130	KGMAR-2019-400-2__chr	5306170	130	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	119_length=130_depth=0.81x	130	KGMAR-2019-400-2__chr	5306170	130	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	120_length=130_depth=1.25x	130	KGMAR-2019-400-2__chr	5306170	130	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	121_length=130_depth=5.29x	130	KGMAR-2019-400-2__chr	5306170	130	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	122_length=119_depth=4.99x	119	KGMAR-2019-400-2__pl_1	150057	119	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	123_length=110_depth=6.73x	110	KGMAR-2019-400-2__chr	5306170	110	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	124_length=110_depth=2.00x	110	KGMAR-2019-400-2__chr	5306170	110	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	125_length=102_depth=2.08x	102	KGMAR-2019-400-2__pl_1	150057	102	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGMAR-2019-400-2	126_length=102_depth=6.02x	102	KGMAR-2019-400-2__chr	5306170	102	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	1_length=735228_depth=1.08x	735228	KGVET-2020-01-3775-3__chr	5285398	735228	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	2_length=615715_depth=0.87x	615715	KGVET-2020-01-3775-3__chr	5285398	615715	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	3_length=555800_depth=0.81x	555800	KGVET-2020-01-3775-3__chr	5285398	225394	99.983	41		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	3_length=555800_depth=0.81x	555800	KGVET-2020-01-3775-3__chr	5285398	330840	99.997	60		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	4_length=473299_depth=0.90x	473299	KGVET-2020-01-3775-3__chr	5285398	473299	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	5_length=449554_depth=1.00x	449554	KGVET-2020-01-3775-3__chr	5285398	449554	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	6_length=400361_depth=1.16x	400361	KGVET-2020-01-3775-3__chr	5285398	400361	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	7_length=364879_depth=1.07x	364879	KGVET-2020-01-3775-3__chr	5285398	364879	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	8_length=358215_depth=1.08x	358215	KGVET-2020-01-3775-3__chr	5285398	358215	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	9_length=229438_depth=0.75x	229438	KGVET-2020-01-3775-3__chr	5285398	229438	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	10_length=142735_depth=0.77x	142735	KGVET-2020-01-3775-3__chr	5285398	142735	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	11_length=131964_depth=0.75x	131964	KGVET-2020-01-3775-3__chr	5285398	131964	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	12_length=119194_depth=0.85x	119194	KGVET-2020-01-3775-3__chr	5285398	119194	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	13_length=102502_depth=0.78x	102502	KGVET-2020-01-3775-3__chr	5285398	102502	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	14_length=100307_depth=1.19x	100307	KGVET-2020-01-3775-3__chr	5285398	50126	100.0	50		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	14_length=100307_depth=1.19x	100307	KGVET-2020-01-3775-3__chr	5285398	50181	100.0	50		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	15_length=94015_depth=1.22x	94015	KGVET-2020-01-3775-3__chr	5285398	94015	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	16_length=93063_depth=0.78x	93063	KGVET-2020-01-3775-3__chr	5285398	93063	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	17_length=86234_depth=1.18x	86234	KGVET-2020-01-3775-3__chr	5285398	86234	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	18_length=71258_depth=0.79x	71258	KGVET-2020-01-3775-3__chr	5285398	71258	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	19_length=34421_depth=1.08x	34421	KGVET-2020-01-3775-3__chr	5285398	34421	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	20_length=26865_depth=0.65x	26865	KGVET-2020-01-3775-3__chr	5285398	26865	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	21_length=20163_depth=0.85x	20163	KGVET-2020-01-3775-3__chr	5285398	20163	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	22_length=6745_depth=3.67x_circular=true	6745	KGVET-2020-01-3775-3__pl_1	6745	3331	100.0	49	plasmid	plasmid	plasmid	chromosome	plasmid	plasmid	unicycler
truth	KGVET-2020-01-3775-3	22_length=6745_depth=3.67x_circular=true	6745	KGVET-2020-01-3775-3__pl_1	6745	3414	100.0	51	plasmid	plasmid	plasmid	chromosome	plasmid	plasmid	unicycler
truth	KGVET-2020-01-3775-3	23_length=4630_depth=1.03x	4630	KGVET-2020-01-3775-3__chr	5285398	4630	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	24_length=4291_depth=0.71x	4291	KGVET-2020-01-3775-3__chr	5285398	4291	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	25_length=4037_depth=0.67x	4037	KGVET-2020-01-3775-3__chr	5285398	4037	100.0	100		chromosome		plasmid	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	26_length=3085_depth=0.82x	3085	KGVET-2020-01-3775-3__chr	5285398	3085	100.0	100		chromosome	plasmid	plasmid	chromosome	chromosome	unicycler
truth	KGVET-2020-01-3775-3	27_length=2672_depth=8.06x	2672	KGVET-2020-01-3775-3__chr	5285398	2672	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGVET-2020-01-3775-3	28_length=2103_depth=1.44x	2103	KGVET-2020-01-3775-3__chr	5285398	2103	100.0	100		chromosome		chromosome	plasmid	chromosome	unicycler
truth	KGVET-2020-01-3775-3	29_length=1558_depth=15.30x_circular=true	1558	KGVET-2020-01-3775-3__pl_2	1558	1055	100.0	68	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-3775-3	29_length=1558_depth=15.30x_circular=true	1558	KGVET-2020-01-3775-3__pl_2	1558	503	100.0	32	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KGVET-2020-01-3775-3	30_length=1445_depth=3.56x	1445	KGVET-2020-01-3775-3__chr	5285398	1445	100.0	100		chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KGVET-2020-01-3775-3	31_length=675_depth=0.56x	675	KGVET-2020-01-3775-3__chr	5285398	675	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGVET-2020-01-3775-3	32_length=675_depth=0.67x	675	KGVET-2020-01-3775-3__chr	5285398	675	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGVET-2020-01-3775-3	33_length=661_depth=7.86x	661	KGVET-2020-01-3775-3__chr	5285398	661	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGVET-2020-01-3775-3	34_length=600_depth=8.14x	600	KGVET-2020-01-3775-3__chr	5285398	600	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KGVET-2020-01-3775-3	35_length=569_depth=1.79x	569	KGVET-2020-01-3775-3__chr	5285398	569	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KGVET-2020-01-3775-3	36_length=486_depth=0.74x	486	KGVET-2020-01-3775-3__chr	5285398	486	100.0	100	plasmid	chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	37_length=425_depth=8.73x	425	KGVET-2020-01-3775-3__chr	5285398	425	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	38_length=349_depth=0.64x	349	KGVET-2020-01-3775-3__chr	5285398	349	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	39_length=349_depth=0.60x	349	KGVET-2020-01-3775-3__chr	5285398	349	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	40_length=349_depth=1.31x	349	KGVET-2020-01-3775-3__chr	5285398	349	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	41_length=295_depth=0.85x	295	KGVET-2020-01-3775-3__chr	5285398	295	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	42_length=259_depth=0.99x	259	KGVET-2020-01-3775-3__chr	5285398	259	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	43_length=259_depth=0.60x	259	KGVET-2020-01-3775-3__chr	5285398	259	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	44_length=248_depth=0.98x	248	KGVET-2020-01-3775-3__chr	5285398	248	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	45_length=230_depth=4.71x	230	KGVET-2020-01-3775-3__chr	5285398	230	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	46_length=223_depth=0.65x	223	KGVET-2020-01-3775-3__chr	5285398	223	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	47_length=223_depth=0.79x	223	KGVET-2020-01-3775-3__chr	5285398	223	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	48_length=222_depth=2.03x	222	KGVET-2020-01-3775-3__chr	5285398	222	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	49_length=212_depth=1.66x	212	KGVET-2020-01-3775-3__chr	5285398	212	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	50_length=202_depth=1.26x	202	KGVET-2020-01-3775-3__chr	5285398	202	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	51_length=197_depth=2.17x	197	KGVET-2020-01-3775-3__chr	5285398	197	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	52_length=194_depth=8.22x	194	KGVET-2020-01-3775-3__chr	5285398	194	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	53_length=188_depth=4.77x	188	KGVET-2020-01-3775-3__chr	5285398	188	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	54_length=186_depth=1.32x	186	KGVET-2020-01-3775-3__chr	5285398	186	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	55_length=183_depth=1.67x	183	KGVET-2020-01-3775-3__chr	5285398	183	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	56_length=181_depth=1.95x	181	KGVET-2020-01-3775-3__chr	5285398	181	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	57_length=176_depth=1.92x	176	KGVET-2020-01-3775-3__chr	5285398	176	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	58_length=161_depth=0.94x	161	KGVET-2020-01-3775-3__chr	5285398	161	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	59_length=158_depth=2.42x	158	KGVET-2020-01-3775-3__chr	5285398	158	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KGVET-2020-01-3775-3	60_length=155_depth=1.18x	155	KGVET-2020-01-3775-3__chr	5285398	155	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
