Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
2018-01-711_plasmid	4	4	1	0	0	0	16325	16325	5758	0	0	0	4	5758	16325	1506	48.91	50.27	3876	5758	3195	5758	4325.1	46884.4	2	1	4	1	2.0	1.0	3496.0	0.0	0.0	0.0	0.0	2 + 1 part	12764	100.0	2.262	0.0	117.44	29.36	1646.0	3406.0	-	1646	-	1646	307.3	3331.5	-	1	-	1	2018-01-711__pl_4	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-4735_plasmid	4	4	3	0	0	0	24328	24328	20769	0	0	0	4	9421	24328	9294	50.81	55.18	5758	9421	3559	9421	6816.2	17842.1	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	14907	100.0	1.014	0.0	0.0	10.61	9421.0	9421.0	-	9421	-	9421	3648.3	9549.7	-	1	-	1	2018-01-4735__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-4735_plasmid	4	4	3	0	0	0	24328	24328	20769	0	0	0	4	9421	24328	5631	50.81	47.38	5758	9421	3559	9421	6816.2	29448.5	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	18570	100.0	1.023	0.0	0.0	17.37	5758.0	5758.0	-	5758	-	5758	1362.8	5887.9	-	1	-	1	2018-01-4735__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-4735_plasmid	4	4	3	0	0	0	24328	24328	20769	0	0	0	4	9421	24328	5463	50.81	47.23	5758	9421	3559	9421	6816.2	30354.1	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	18738	100.0	1.023	0.0	0.0	17.89	5590.0	5590.0	-	5590	-	5590	1284.5	5720.0	-	1	-	1	2018-01-4735__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-4735_plasmid	4	4	3	0	0	0	24328	24328	20769	0	0	0	4	9421	24328	1527	50.81	50.23	5758	9421	3559	9421	6816.2	108594.9	2	1	4	1	1.0	1.0	3559.0	1.0	0.0	0.0	0.0	3 + 0 part	20769	100.0	2.314	0.0	28.3	28.3	1917.0	3534.0	-	1917	-	1917	258.5	4118.9	-	1	-	1	2018-01-4735__pl_4	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2019-1497_plasmid	22	21	7	4	2	2	292825	291952	255239	237640	208752	208752	22	110635	292825	196095	51.7	51.84	98117	110635	4243	98117	76910.1	114848.5	2	1	9	2	1.0	1.0	98117.0	0.0	0.0	0.0	0.0	4 + 0 part	138034	78.777	1.002	0.0	3.23	0.0	67044.0	154791.0	1890	31073	-	-	19688.1	29399.8	13	2	-	-	KGMAR-2019-1497__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2019-1497_plasmid	22	21	7	4	2	2	292825	291952	255239	237640	208752	208752	22	110635	292825	110499	51.7	48.96	98117	110635	4243	110635	76910.1	203813.7	2	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21 + 0 part	182190	100.0	1.001	0.0	0.0	1.81	110635.0	110635.0	-	110635	-	110635	41800.1	110771.2	-	1	-	1	KGMAR-2019-1497__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2019-1497_plasmid	22	21	7	4	2	2	292825	291952	255239	237640	208752	208752	22	110635	292825	17017	51.7	66.35	98117	110635	4243	110635	76910.1	1323453.8	2	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21 + 0 part	275681	100.0	1.007	0.0	0.0	5.83	17144.0	17144.0	-	17144	-	17144	1003.7	17271.9	-	1	-	1	KGMAR-2019-1497__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2019-1497_plasmid	22	21	7	4	2	2	292825	291952	255239	237640	208752	208752	22	110635	292825	6213	51.7	64.85	98117	110635	4243	110635	76910.1	3624853.2	2	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21 + 0 part	286485	100.0	1.02	0.0	0.0	15.77	6340.0	6340.0	-	6340	-	6340	137.3	6469.6	-	1	-	1	KGMAR-2019-1497__pl_4	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2019-1497_plasmid	22	21	7	4	2	2	292825	291952	255239	237640	208752	208752	22	110635	292825	3788	51.7	41.76	98117	110635	4243	110635	76910.1	5945410.0	2	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21 + 0 part	288910	100.0	1.034	0.0	0.0	25.54	3915.0	3915.0	-	3915	-	3915	52.3	4046.3	-	1	-	1	KGMAR-2019-1497__pl_5	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2019-1497_plasmid	22	21	7	4	2	2	292825	291952	255239	237640	208752	208752	22	110635	292825	1900	51.7	66.79	98117	110635	4243	110635	76910.1	11853270.1	2	1	9	1								22 + 0 part	292825			0.0															KGMAR-2019-1497__pl_6	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4637_plasmid	6	6	4	4	2	2	158183	158183	152213	152213	124096	124096	6	65132	158183	151171	50.29	50.05	58964	58964	10204	17913	51597.7	53991.0	2	2	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	10204	97.804	1.001	0.0	0.0	0.0	65132.0	147979.0	58964	58964	3235	17913	50939.4	53302.2	2	2	4	3	KGVETS-2019-01-4637__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4637_plasmid	6	6	4	4	2	2	158183	158183	152213	152213	124096	124096	6	65132	158183	10077	50.29	55.05	58964	65132	10204	65132	51597.7	809950.7	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 0 part	147979	100.0	1.013	0.0	0.0	9.8	10204.0	10204.0	-	10204	-	10204	658.2	10332.6	-	1	-	1	KGVETS-2019-01-4637__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4407_plasmid	7	7	5	5	4	4	316532	316532	310561	310561	287997	287997	7	109435	316532	155816	49.91	49.6	65359	109435	54238	65359	73273.9	148852.1	2	1	4	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	163673	97.935	1.002	0.0	0.0	0.65	65359.0	152859.0	-	58965	-	22564	26145.1	53112.4	-	2	-	3	KGVETS-2019-01-4407__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4407_plasmid	7	7	5	5	4	4	316532	316532	310561	310561	287997	287997	7	109435	316532	109461	49.91	49.09	65359	109435	54238	109435	73273.9	211888.6	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 1 part	206600	99.976	1.005	0.0	32.75	0.0	109435.0	109932.0	-	109435	-	109435	37835.9	109411.3	-	1	-	1	KGVETS-2019-01-4407__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4407_plasmid	7	7	5	5	4	4	316532	316532	310561	310561	287997	287997	7	109435	316532	54172	49.91	52.71	65359	109435	54238	109435	73273.9	428146.2	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 0 part	262294	100.0	1.001	0.0	1.84	1.84	54219.0	54219.0	-	54219	-	54219	9287.2	54266.0	-	1	-	1	KGVETS-2019-01-4407__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4639_plasmid	3	3	3	3	3	3	186533	186533	186533	186533	186533	186533	3	74125	186533	134615	51.14	50.49	58007	74125	54401	58007	63360.4	87797.0	2	1	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	54401	98.155	1.0	0.0	0.0	0.0	74125.0	132132.0	58007	74125	-	58007	47494.7	65812.3	2	1	-	2	KGVETS-2019-01-4639__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2016-1178_plasmid	34	28	14	8	1	0	228212	223923	187509	145599	46362	0	34	46362	228212	149276	51.74	51.24	12196	17270	3299	10936	17806.3	27222.1	6	3	19	7	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12 + 5 part	90618	91.219	1.01	0.0	3.63	0.73	46362.0	137558.0	3982	17270	-	1248	14091.3	21542.7	7	3	-	14	KGMAR-2016-1178__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2016-1178_plasmid	34	28	14	8	1	0	228212	223923	187509	145599	46362	0	34	46362	228212	76750	51.74	51.62	12196	46362	3299	17270	17806.3	52946.0	6	1	19	3	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8 + 9 part	161256	84.765	1.029	0.0	83.62	4.48	12196.0	66972.0	-	6018	-	-	2003.8	5958.3	-	5	-	-	KGMAR-2016-1178__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2016-1178_plasmid	34	28	14	8	1	0	228212	223923	187509	145599	46362	0	34	46362	228212	5488	51.74	45.97	12196	46362	3299	46362	17806.3	740452.5	6	1	19	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32 + 1 part	222246	100.0	1.087	0.0	251.42	16.76	5615.0	5966.0	-	5615	-	5615	138.7	5767.4	-	1	-	1	KGMAR-2016-1178__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2020-428_plasmid	34	32	18	11	2	1	375187	373691	341132	284968	133577	103222	34	103222	375187	224996	50.97	52.39	20348	30355	5123	20076	39706.7	66212.0	5	2	18	6	1.0	1.0	20076.0	0.0	0.0	0.0	4.0	1 + 15 part	181604	84.226	1.022	0.0	56.82	3.1	30355.0	193583.0	1106	17339	-	-	8993.7	14997.3	17	5	-	-	KGMAR-2020-428__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2020-428_plasmid	34	32	18	11	2	1	375187	373691	341132	284968	133577	103222	34	103222	375187	115157	50.97	48.76	20348	103222	5123	30355	39706.7	129366.4	5	1	18	2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	21 + 11 part	259177	99.211	1.015	0.0	29.31	1.72	103222.0	116010.0	-	103222	-	10303	28683.6	93452.5	-	1	-	2	KGMAR-2020-428__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2020-428_plasmid	34	32	18	11	2	1	375187	373691	341132	284968	133577	103222	34	103222	375187	68699	50.97	51.74	20348	103222	5123	103222	39706.7	216850.9	5	1	18	1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13 + 11 part	312121	88.096	1.042	0.0	142.71	6.34	16574.0	63066.0	-	9502	-	227	1668.1	9110.0	-	3	-	17	KGMAR-2020-428__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2020-428_plasmid	34	32	18	11	2	1	375187	373691	341132	284968	133577	103222	34	103222	375187	4165	50.97	46.48	20348	103222	5123	103222	39706.7	3576817.0	5	1	18	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32 + 1 part	370537	100.0	1.116	0.0	279.57	21.51	4292.0	4650.0	-	4292	-	4292	49.4	4453.6	-	1	-	1	KGMAR-2020-428__pl_4	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2020-428_plasmid	34	32	18	11	2	1	375187	373691	341132	284968	133577	103222	34	103222	375187	3549	50.97	47.14	20348	103222	5123	103222	39706.7	4197645.2	5	1	18	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	31 + 3 part	370406	100.0	1.347	0.0	648.4	0.0	1849.0	4781.0	-	1849	-	1827	19.3	2036.8	-	1	-	2	KGMAR-2020-428__pl_5	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2020-428_plasmid	34	32	18	11	2	1	375187	373691	341132	284968	133577	103222	34	103222	375187	2733	50.97	47.9	20348	103222	5123	103222	39706.7	5450948.8	5	1	18	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33 + 0 part	372327	100.0	1.046	0.0	0.0	34.97	2860.0	2860.0	-	2860	-	2860	21.8	2992.9	-	1	-	1	KGMAR-2020-428__pl_6	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-2085_plasmid	7	6	5	2	2	2	128421	127653	123825	105588	105588	105588	7	53202	128421	106344	49.0	49.61	52386	53202	5758	52386	44399.7	53617.0	2	1	4	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	22065	99.768	1.002	0.0	0.0	0.94	53202.0	106356.0	52386	53202	-	52386	43414.5	52427.4	2	1	-	2	2018-01-2085__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-2085_plasmid	7	6	5	2	2	2	128421	127653	123825	105588	105588	105588	7	53202	128421	6810	49.0	46.59	52386	53202	5758	53202	44399.7	837276.1	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4 + 2 part	119759	100.0	1.208	0.0	1118.27	461.89	6454.0	8227.0	-	6454	-	6454	334.6	6309.6	-	1	-	1	2018-01-2085__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-2085_plasmid	7	6	5	2	2	2	128421	127653	123825	105588	105588	105588	7	53202	128421	5631	49.0	47.38	52386	53202	5758	53202	44399.7	1012582.2	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 0 part	122663	100.0	1.023	0.0	0.0	17.37	5758.0	5758.0	-	5758	-	5758	258.2	5887.9	-	1	-	1	2018-01-2085__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-2085_plasmid	7	6	5	2	2	2	128421	127653	123825	105588	105588	105588	7	53202	128421	5463	49.0	47.21	52386	53202	5758	53202	44399.7	1043721.4	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 0 part	122831	100.0	1.023	0.0	0.0	17.89	5590.0	5590.0	-	5590	-	5590	243.3	5720.0	-	1	-	1	2018-01-2085__pl_4	PlaScope_reads	IndividualPlasmids	unicycler
KP_NORM_BLD_70_plasmid	16	15	9	6	4	0	193525	193001	174197	154877	121743	0	16	32980	193525	123712	52.35	51.25	25866	32677	5411	25866	23195.0	36284.4	4	2	9	4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2 + 7 part	96904	76.852	1.016	0.0	22.77	1.03	32980.0	96621.0	-	30220	-	-	12326.0	19281.7	-	2	-	-	KP_NORM_BLD_70__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KP_NORM_BLD_70_plasmid	16	15	9	6	4	0	193525	193001	174197	154877	121743	0	16	32980	193525	99187	52.35	53.66	25866	32677	5411	30220	23195.0	45256.1	4	2	9	3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3 + 6 part	99445	93.002	1.02	0.0	29.76	4.25	32677.0	94080.0	-	25866	-	4578	10698.9	20874.7	-	2	-	6	KP_NORM_BLD_70__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KP_NORM_BLD_70_plasmid	16	15	9	6	4	0	193525	193001	174197	154877	121743	0	16	32980	193525	4849	52.35	42.75	25866	32980	5411	32980	23195.0	925720.3	4	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 1 part	188328	100.0	1.072	0.0	134.69	57.73	4980.0	5197.0	-	4980	-	4980	128.4	5124.3	-	1	-	1	KP_NORM_BLD_70__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
KP_NORM_BLD_70_plasmid	16	15	9	6	4	0	193525	193001	174197	154877	121743	0	16	32980	193525	3478	52.35	45.66	25866	32980	5411	32980	23195.0	1290631.9	4	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 0 part	189920	100.0	1.037	0.0	0.0	27.74	3605.0	3605.0	-	3605	-	3605	67.2	3736.6	-	1	-	1	KP_NORM_BLD_70__pl_4	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-3465_plasmid	11	10	7	5	1	0	121088	120272	111789	97828	34086	0	11	34086	121088	124139	51.37	51.53	15611	15611	5758	5758	19430.4	18952.9	3	3	7	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	7437	91.551	1.0	0.0	0.88	0.0	34086.0	113651.0	15611	15611	4427	2377	19133.3	18663.1	3	3	7	8	2018-01-3465__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-3465_plasmid	11	10	7	5	1	0	121088	120272	111789	97828	34086	0	11	34086	121088	5631	51.37	47.38	15611	34086	5758	34086	19430.4	417828.5	3	1	7	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10 + 0 part	115330	100.0	1.023	0.0	0.0	17.37	5758.0	5758.0	-	5758	-	5758	273.8	5887.9	-	1	-	1	2018-01-3465__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-3465_plasmid	11	10	7	5	1	0	121088	120272	111789	97828	34086	0	11	34086	121088	1552	51.37	51.8	15611	34086	5758	34086	19430.4	1515974.5	3	1	7	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10 + 0 part	119409	100.0	1.082	0.0	0.0	59.56	1679.0	1679.0	-	1679	-	1679	23.3	1816.4	-	1	-	1	2018-01-3465__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
KGVET-2020-01-2677-1_plasmid	6	5	4	2	2	2	128111	127540	124852	113041	113041	113041	6	58068	128111	61089	47.33	42.39	54973	58068	6221	58068	50514.2	105934.4	2	1	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	66784	99.694	1.002	0.0	0.0	0.0	57962.0	61050.0	-	57962	-	57962	26281.7	55116.0	-	1	-	1	KGVET-2020-01-2677-1__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGVET-2020-01-2677-1_plasmid	6	5	4	2	2	2	128111	127540	124852	113041	113041	113041	6	58068	128111	6094	47.33	47.83	54973	58068	6221	58068	50514.2	1061933.7	2	1	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 0 part	121890	100.0	1.021	0.0	0.0	16.07	6221.0	6221.0	-	6221	-	6221	302.1	6350.6	-	1	-	1	KGVET-2020-01-2677-1__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KGVET-2020-01-2677-1_plasmid	6	5	4	2	2	2	128111	127540	124852	113041	113041	113041	6	58068	128111	5463	47.33	47.23	54973	58068	6221	58068	50514.2	1184591.6	2	1	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 0 part	122521	100.0	1.023	0.0	0.0	17.89	5590.0	5590.0	-	5590	-	5590	243.9	5720.0	-	1	-	1	KGVET-2020-01-2677-1__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-2860_plasmid	4	4	3	1	1	1	68740	68740	65244	54276	54276	54276	4	54276	68740	5463	51.92	47.23	54276	54276	5378	54276	43908.6	552494.4	1	1	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	63150	100.0	1.023	0.0	0.0	17.89	5590.0	5590.0	-	5590	-	5590	454.6	5720.0	-	1	-	1	2018-01-2860__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-2860_plasmid	4	4	3	1	1	1	68740	68740	65244	54276	54276	54276	4	54276	68740	5251	51.92	49.17	54276	54276	5378	54276	43908.6	574800.5	1	1	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	63362	100.0	1.024	0.0	0.0	18.59	5378.0	5378.0	-	5378	-	5378	420.8	5508.1	-	1	-	1	2018-01-2860__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-2860_plasmid	4	4	3	1	1	1	68740	68740	65244	54276	54276	54276	4	54276	68740	1506	51.92	50.2	54276	54276	5378	54276	43908.6	2004168.1	1	1	3	1	1.0	1.0	3496.0	0.0	0.0	0.0	0.0	3 + 0 part	65244	100.0	2.321	0.0	28.6	85.81	1850.0	3496.0	-	1850	-	1850	89.2	4071.6	-	1	-	1	2018-01-2860__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
KGVET-2020-01-2318-1_plasmid	2	2	1	1	1	1	196853	196853	195594	195594	195594	195594	2	195594	196853	197410	44.75	44.81	195594	195594	195594	195594	194351.1	193802.7	1	1	1	1	1.0	1.0	195594.0	0.0	0.0	0.0	0.0	1 + 0 part	1259	99.081	1.0	0.0	2.56	1.02	195594.0	195594.0	195594	195594	195594	195594	194343.1	193794.7	1	1	1	1	KGVET-2020-01-2318-1__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2019-1792_plasmid	26	22	9	6	2	1	228805	225765	200699	176782	108398	67325	26	67325	228805	151942	52.61	52.43	21251	41073	3124	17868	33621.1	50629.0	3	2	11	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 6 part	93789	88.111	1.009	0.0	8.89	0.0	67325.0	135016.0	3369	17868	-	-	22470.9	33838.3	6	2	-	-	KGMAR-2019-1792__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGMAR-2019-1792_plasmid	26	22	9	6	2	1	228805	225765	200699	176782	108398	67325	26	67325	228805	122654	52.61	52.19	21251	67325	3124	21251	33621.1	62718.5	3	1	11	3	1.0	1.0	21251.0	0.0	0.0	0.0	7.0	7 + 14 part	132711	76.477	1.024	0.0	15.61	0.0	41073.0	96094.0	-	11085	-	-	10152.7	18939.3	-	3	-	-	KGMAR-2019-1792__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4908_plasmid	11	9	4	2	1	1	155660	153922	138192	124742	106326	106326	11	106326	155660	106199	47.61	49.51	106326	106326	4832	106326	75803.0	111107.4	1	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10 + 0 part	49334	100.0	1.001	0.0	0.0	0.94	106326.0	106326.0	106326	106326	-	106326	72627.6	106453.2	1	1	-	1	KGVETS-2019-01-4908__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4908_plasmid	11	9	4	2	1	1	155660	153922	138192	124742	106326	106326	11	106326	155660	5266	47.61	49.24	106326	106326	4832	106326	75803.0	2240694.7	1	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9 + 1 part	149800	100.0	1.113	0.0	307.17	51.19	5393.0	5860.0	-	5393	-	5393	187.5	5543.8	-	1	-	1	KGVETS-2019-01-4908__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4908_plasmid	11	9	4	2	1	1	155660	153922	138192	124742	106326	106326	11	106326	155660	4315	47.61	43.68	106326	106326	4832	106326	75803.0	2734530.4	1	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10 + 0 part	151218	100.0	1.029	0.0	0.0	22.51	4442.0	4442.0	-	4442	-	4442	126.8	4572.7	-	1	-	1	KGVETS-2019-01-4908__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-4908_plasmid	11	9	4	2	1	1	155660	153922	138192	124742	106326	106326	11	106326	155660	1888	47.61	49.63	106326	106326	4832	106326	75803.0	6249734.4	1	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8 + 2 part	153000	100.0	1.409	0.0	864.66	150.38	2015.0	2660.0	-	2015	-	2015	27.4	2261.0	-	1	-	1	KGVETS-2019-01-4908__pl_4	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-707_plasmid	19	17	12	8	2	1	224387	223115	213304	187407	90483	61092	19	61092	224387	208334	49.41	49.43	22738	22738	5758	9421	28903.0	31130.1	3	3	10	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 0 part	23710	96.264	1.001	0.0	0.0	0.0	61092.0	200677.0	22738	22738	-	5128	28201.0	30374.1	3	3	-	9	2018-01-707__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-707_plasmid	19	17	12	8	2	1	224387	223115	213304	187407	90483	61092	19	61092	224387	9294	49.41	55.18	22738	61092	5758	61092	28903.0	697812.4	3	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18 + 0 part	214966	100.0	1.014	0.0	0.0	10.61	9421.0	9421.0	-	9421	-	9421	395.5	9549.7	-	1	-	1	2018-01-707__pl_2	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-707_plasmid	19	17	12	8	2	1	224387	223115	213304	187407	90483	61092	19	61092	224387	5631	49.41	47.38	22738	61092	5758	61092	28903.0	1151743.7	3	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17 + 1 part	218564	100.0	1.034	0.0	0.0	17.17	5758.0	5823.0	-	5758	-	5758	147.8	5888.6	-	1	-	1	2018-01-707__pl_3	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-707_plasmid	19	17	12	8	2	1	224387	223115	213304	187407	90483	61092	19	61092	224387	5463	49.41	47.23	22738	61092	5758	61092	28903.0	1187162.5	3	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18 + 0 part	218797	100.0	1.023	0.0	0.0	17.89	5590.0	5590.0	-	5590	-	5590	139.3	5720.0	-	1	-	1	2018-01-707__pl_4	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-707_plasmid	19	17	12	8	2	1	224387	223115	213304	187407	90483	61092	19	61092	224387	1552	49.41	51.74	22738	61092	5758	61092	28903.0	4178781.3	3	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17 + 1 part	222237	100.0	1.385	0.0	837.21	46.51	1608.0	2150.0	-	1608	-	1608	12.4	1787.4	-	1	-	1	2018-01-707__pl_5	PlaScope_reads	IndividualPlasmids	unicycler
2018-01-707_plasmid	19	17	12	8	2	1	224387	223115	213304	187407	90483	61092	19	61092	224387	1506	49.41	50.6	22738	61092	5758	61092	28903.0	4306420.1	3	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16 + 2 part	222218	100.0	1.44	0.0	829.88	0.0	1333.0	2169.0	-	1333	-	415	9.3	1381.2	-	1	-	2	2018-01-707__pl_6	PlaScope_reads	IndividualPlasmids	unicycler
KGVET-2020-01-2067-1_plasmid	32	18	0	0	0	0	48328	39106	0	0	0	0	32	4099	48328	3972	51.75	43.93	2586	4099	613	4099	2238.5	27235.6	8	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31 + 0 part	44229	100.0	1.032	0.0	0.0	24.4	4099.0	4099.0	-	4099	-	4099	347.7	4230.1	-	1	-	1	KGVET-2020-01-2067-1__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
KGVETS-2019-01-5108_plasmid	11	10	6	4	2	0	140231	139643	131491	115202	74210	0	11	42789	140231	191910	49.69	49.46	31421	19479	7831	-	27178.8	19859.9	2	4	6	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	72.939	1.002	0.0	0.71	0.0	42789.0	140231.0	31421	19479	7831	-	27178.8	19859.9	2	4	6	-	KGVETS-2019-01-5108__pl_1	PlaScope_reads	IndividualPlasmids	unicycler
